IDs Xsnap Ysnap IDr Xcoord Ycoord YYYY MM ppt0 ppt1 ppt2 ppt3 tmin0 tmin1 tmin2 tmin3 soil0 soil1 soil2 soil3 SNDPPT SLTPPT CLYPPT AWCtS WWP sand silt clay GRWLw GRWLr GRWLl GRWLd GRWLc channel_curv_cel channel_dist_dw_seg channel_dist_up_cel channel_dist_up_seg channel_elv_dw_cel channel_elv_dw_seg channel_elv_up_cel channel_elv_up_seg channel_grad_dw_seg channel_grad_up_cel channel_grad_up_seg outlet_diff_dw_scatch outlet_dist_dw_scatch stream_diff_up_farth stream_diff_up_near stream_dist_up_farth stream_dist_up_near order_hack order_horton order_shreve order_strahler order_topo slope_curv_max_dw_cel slope_curv_min_dw_cel slope_elv_dw_cel slope_grad_dw_cel elev aspect-cosine aspect-sine convergence dev-magnitude dev-scale dx dxx dxy dy dyy eastness elev-stdev northness pcurv rough-magnitude roughness rough-scale slope tcurv tpi tri vrm accumulation cti spi sti
29242 -102.3704 51.6362 4979 -11395822.0000 5748121.0000 1997 8 -1693 -477 -17968 7730 21502 12999 4078 -12422 18683 31712 32005 15613 375237.0000 285957.0000 233517.0000 373273.0000 196061.0000 2920699.0000 3285873.0000 2741592.0000 1.0000 1.0000 1.0000 1.0000 1.0000 7189.0000 628.0000 109.0000 109.0000 0.0000 1.0000 1.0000 0.0000 1909.0000 10989.0000 0.0000 1.0000 571.0000 211.0000 7.0000 230240.0000 93.0000 2.0000 8.0000 27577.0000 8.0000 5348.0000 27863.0000 -7981.0000 1.0000 11556.0000 472.5000 -0.9131 -0.0733 22.7423 -3.1158 70.0000 -0.0049 -0.0003 -0.0000 -0.0306 -0.0003 -0.0049 2.9650 -0.0306 -0.0003 0.8552 8.6860 1249.0000 1.9334 -0.0002 -2.0903 2.9994 0.0002 8947.7188 1651585024.0000 529084.0000 2259486.0000
14886 -91.8429 44.0854 16444 -10223907.0000 4907566.0000 1997 9 1161 1527 2204 1446 9573 10030 10274 10053 1734 1762 1713 1334 317.0000 717.0000 335.0000 545.0000 317.0000 2771.0000 7038.0000 3859.0000 1.0000 1.0000 1.0000 1.0000 1.0000 9637.0000 295.0000 114.0000 342.0000 1.0000 1.0000 1.0000 1.0000 3390.0000 7009.0000 4089.0000 1.0000 181.0000 152.0000 9.0000 8591.0000 67.0000 5.0000 4.0000 35.0000 4.0000 6350.0000 67878.0000 2720.0000 1.0000 7254.0000 226.5000 0.3470 0.9205 15.3854 -1.9002 1441.0000 0.0659 -0.0005 -0.0005 0.0283 -0.0000 0.0655 7.5470 0.0281 -0.0008 8.2657 24.4012 34.0000 4.2006 0.0003 -1.9474 5.7222 0.0031 13.6653 940953856.0000 1517.0000 382965.0000
19292 -96.3004 30.6588 19004 -10720113.0000 3412916.5000 1997 10 862 491 335 193 4649 5003 5138 5162 460 320 429 724 298.0000 150.0000 174.0000 217.0000 125.0000 1647.0000 2266.0000 2307.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 122.0000 122.0000 122.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 22.0000 5.0000 4135.0000 122.0000 4.0000 4.0000 23.0000 3.0000 1050.0000 19712.0000 0.0000 0.0000 0.0000 85.5000 -0.7713 -0.0007 29.3279 -1.5196 4.0000 -0.0016 -0.0003 0.0000 -0.0088 -0.0001 -0.0016 1.4129 -0.0088 -0.0001 1.0605 5.1163 2317.0000 0.6729 -0.0003 -1.5582 2.0463 0.0001 6.2183 1074435456.0000 77.0000 16201.0000
13583 -92.0396 47.4813 13046 -10245799.0000 5285588.5000 1997 11 6492 13796 17238 12670 5307 28068 -19347 -13569 11687 11687 7980 8350 16105.0000 6917.0000 3063.0000 10152.0000 4357.0000 144076.0000 80134.0000 36607.0000 1.0000 1.0000 1.0000 1.0000 1.0000 16075.0000 300.0000 112.0000 112.0000 0.0000 4.0000 4.0000 0.0000 14649.0000 32162.0000 0.0000 4.0000 238.0000 55.0000 1.0000 46695.0000 93.0000 1.0000 8.0000 773.0000 6.0000 3997.0000 -3644.0000 -16414.0000 4.0000 32840.0000 466.1000 -0.9723 0.1105 -11.3937 1.3058 3997.0000 0.0023 -0.0001 0.0001 -0.0102 -0.0000 0.0023 1.1255 -0.0102 -0.0000 1.4919 3.7241 958.0000 0.6184 -0.0001 -0.3963 0.9246 0.0001 260.7995 1398264192.0000 5499.0000 143652.0000
22641 -119.3363 36.8304 9997 -13284451.0000 4099943.2500 1998 2 7383 7071 -18911 28212 14859 -7709 -7460 32537 10736 4849 -11731 10877 281925.0000 83274.0000 35057.0000 158270.0000 50880.0000 2722997.0000 907088.0000 370787.0000 1.0000 1.0000 1.0000 1.0000 1.0000 10759.0000 149.0000 74.0000 758.0000 2.0000 0.0000 0.0000 2.0000 0.0000 0.0000 2112.0000 0.0000 74.0000 4010.0000 4.0000 137433.0000 119.0000 1.0000 8.0000 11038.0000 8.0000 329.0000 42836.0000 12173.0000 0.0000 0.0000 173.2000 0.3401 -0.6911 30.8832 -1.6725 1.0000 -0.0184 -0.0004 -0.0001 -0.0174 -0.0013 -0.0184 4.8476 -0.0171 -0.0009 13.0087 15.2221 16.0000 2.4042 -0.0007 -6.1548 6.5312 0.0054 4000.6709 1711905536.0000 54893.0000 244833.0000
39654 148.9421 -32.5429 37827 16580156.0000 -3622660.7500 1998 2 2493 -6185 -25966 22202 5573 21390 31782 22893 31265 -8481 27976 23095 692928.0000 258344.0000 458588.0000 587548.0000 315744.0000 6806710.0000 2701814.0000 4587698.0000 700373.0000 63410.0000 637001.0000 1.0000 1.0000 0.0000 235.0000 78.0000 78.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 157.0000 1032.0000 12.0000 376765.0000 121.0000 3.0000 10.0000 38003.0000 9.0000 5547.0000 56361.0000 0.0000 0.0000 0.0000 284.5000 0.3082 -0.4492 19.7215 -1.5314 136.0000 -0.0097 -0.0000 -0.0001 0.0002 -0.0006 -0.0097 2.7476 0.0002 -0.0004 4.6922 8.7355 58.0000 1.3457 -0.0002 -2.1088 3.3008 0.0004 14095.4404 1858645632.0000 154481.0000 302413.0000
38512 143.3546 -38.0187 39905 15958159.0000 -4232228.0000 1998 3 2281 6651 7441 1947 16026 17639 20607 15307 1680 1891 2265 2726 9056.0000 2739.0000 9197.0000 9755.0000 5522.0000 109735.0000 35632.0000 64637.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 660.0000 118.0000 118.0000 0.0000 2.0000 0.0000 0.0000 4699.0000 0.0000 0.0000 2.0000 587.0000 257.0000 4.0000 50483.0000 146.0000 3.0000 6.0000 634.0000 6.0000 404.0000 24688.0000 0.0000 0.0000 0.0000 124.2000 -0.4310 -0.5322 22.8663 -1.4531 10.0000 -0.0160 -0.0003 -0.0001 -0.0083 -0.0000 -0.0160 2.1889 -0.0083 -0.0002 2.0347 6.5123 895.0000 1.1649 -0.0001 -1.4044 2.5916 0.0002 209.9933 1284493696.0000 11433.0000 452453.0000
9409 -77.9804 41.5421 25416 -8680740.0000 4624443.5000 1998 4 14855 10121 9377 12155 9655 4911 2176 1493 11959 11959 11959 11959 5279.0000 4785.0000 2265.0000 4629.0000 2566.0000 51855.0000 47448.0000 23988.0000 1.0000 1.0000 1.0000 1.0000 1.0000 5752.0000 70.0000 70.0000 649.0000 1.0000 0.0000 0.0000 6.0000 0.0000 0.0000 9557.0000 0.0000 0.0000 337.0000 2.0000 23588.0000 116.0000 5.0000 5.0000 275.0000 5.0000 1566.0000 101980.0000 6311.0000 0.0000 0.0000 355.0000 0.7966 -0.2217 59.9397 -2.3486 94.0000 -0.0374 -0.0018 0.0009 0.0292 -0.0008 -0.0367 9.8551 0.0287 -0.0012 11.1677 31.1835 253.0000 3.4083 -0.0013 -9.5042 10.6796 0.0120 123.2855 1222550912.0000 7332.0000 410162.0000
1493 -137.2704 63.6113 1400 -15280873.0000 7081172.0000 1998 7 27360 -32222 13769 14583 3814 -1557 7657 20638 -30743 -18977 16587 -22404 238344.0000 175788.0000 65019.0000 227068.0000 101336.0000 2245758.0000 1841026.0000 705342.0000 33857.0000 33857.0000 1.0000 1.0000 1.0000 13281.0000 184.0000 41.0000 41.0000 2.0000 5.0000 0.0000 0.0000 33629.0000 0.0000 45958.0000 5.0000 143.0000 1383.0000 4.0000 235668.0000 41.0000 3.0000 8.0000 11375.0000 8.0000 8021.0000 333265.0000 14601.0000 0.0000 0.0000 457.2000 -0.9476 -0.1897 2.1687 -1.5851 1636.0000 -0.0021 0.0003 0.0003 -0.2093 -0.0033 -0.0023 20.4251 -0.1987 -0.0027 11.7356 55.6895 1648.0000 11.6792 0.0001 -11.2962 17.9042 0.0131 4792.3135 1423684352.0000 1502272.0000 15395124.0000
5843 31.4571 -28.8721 33984 3501786.5000 -3214025.7500 1998 7 337 1 592 1396 13169 12932 13259 14010 209 264 362 623 862.0000 295.0000 689.0000 782.0000 407.0000 9504.0000 2830.0000 6114.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 246.0000 123.0000 123.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 123.0000 86.0000 3.0000 7415.0000 123.0000 1.0000 6.0000 50.0000 4.0000 152.0000 10434.0000 0.0000 0.0000 0.0000 480.8000 0.5217 -0.3353 26.4490 -1.2822 13.0000 -0.0124 0.0002 -0.0002 0.0098 -0.0005 -0.0124 3.2228 0.0098 -0.0004 7.8659 10.3149 205.0000 1.5507 0.0001 -1.0788 2.7994 0.0007 18.4455 1036185408.0000 1058.0000 182918.0000
16847 -104.9771 39.6729 8624 -11685995.0000 4416369.0000 1998 8 346 1164 351 409 8333 8513 7806 7498 13 17 19 23 506.0000 362.0000 265.0000 441.0000 232.0000 5466.0000 3170.0000 2681.0000 1.0000 1.0000 1.0000 1.0000 1.0000 10488.0000 331.0000 71.0000 565.0000 2.0000 0.0000 0.0000 3.0000 9052.0000 0.0000 6191.0000 0.0000 260.0000 99.0000 6.0000 8273.0000 117.0000 4.0000 4.0000 36.0000 3.0000 9360.0000 32297.0000 12550.0000 0.0000 0.0000 1620.9000 -0.4503 -0.8313 -1.7814 -1.3651 1.0000 -0.0093 -0.0001 0.0000 -0.0065 -0.0005 -0.0093 1.7981 -0.0065 -0.0002 6.0516 5.5769 661.0000 0.7116 -0.0005 -2.3816 2.8181 0.0003 11.3158 1029532032.0000 422.0000 85877.0000
6156 34.9654 -10.5238 33557 3892332.2500 -1171498.5000 1998 9 1343 891 193 2 8228 -736 -7136 -4251 27236 -29900 -12804 9159 24482.0000 6442.0000 22954.0000 23236.0000 12133.0000 256746.0000 75246.0000 207175.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 130.0000 130.0000 573.0000 0.0000 0.0000 0.0000 4.0000 0.0000 0.0000 6278.0000 0.0000 0.0000 747.0000 3.0000 48904.0000 91.0000 5.0000 6.0000 1332.0000 6.0000 2565.0000 47102.0000 0.0000 0.0000 0.0000 761.6000 -0.7595 0.1328 21.7415 -1.3406 19.0000 0.0129 -0.0005 0.0003 -0.0290 -0.0003 0.0129 4.2412 -0.0289 -0.0005 6.3836 14.5828 346.0000 2.2470 -0.0003 -3.0135 3.6638 0.0010 539.1427 1450281472.0000 14089.0000 253966.0000
19731 -106.5504 35.0229 10502 -11861138.0000 3898733.0000 1998 10 6384 1365 4931 9024 -6422 214 1744 2559 257 258 284 340 4371.0000 2608.0000 2038.0000 3507.0000 1746.0000 38947.0000 28526.0000 22648.0000 1.0000 1.0000 1.0000 1.0000 1.0000 11692.0000 359.0000 120.0000 239.0000 3.0000 3.0000 0.0000 3.0000 7797.0000 0.0000 16707.0000 3.0000 239.0000 812.0000 6.0000 28444.0000 76.0000 3.0000 4.0000 193.0000 4.0000 7038.0000 33709.0000 0.0000 0.0000 0.0000 1608.2001 0.9152 -0.3521 15.2672 -1.2336 1354.0000 -0.0049 -0.0001 -0.0000 0.0137 0.0000 -0.0049 1.5391 0.0137 0.0000 4.4865 4.9463 2356.0000 0.8554 -0.0000 -0.0796 1.5179 0.0001 90.1176 1235340800.0000 3416.0000 201409.0000
6239 -6.5146 9.5771 31043 -725200.0625 1066116.1250 1998 10 -9265 -2494 -15035 24369 6423 126 3301 7163 26202 26491 26491 22258 119826.0000 53237.0000 87561.0000 105890.0000 52956.0000 1055749.0000 625266.0000 925087.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 534.0000 130.0000 481.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 443.0000 279.0000 2.0000 110512.0000 92.0000 3.0000 9.0000 7955.0000 7.0000 11737.0000 16350.0000 0.0000 0.0000 0.0000 350.5000 -0.4112 -0.8677 -1.2137 -1.3445 121.0000 -0.0065 0.0000 -0.0000 -0.0034 -0.0000 -0.0065 0.8377 -0.0034 -0.0000 2.2482 2.7973 475.0000 0.4345 0.0000 0.0401 0.8212 0.0000 2605.9893 1624410752.0000 57311.0000 381082.0000
31365 -117.2604 49.5021 6050 -13053370.0000 5510546.5000 1998 11 1545 438 313 211 4956 5112 5504 5718 887 305 206 284 456.0000 312.0000 75.0000 356.0000 155.0000 4393.0000 3278.0000 760.0000 1.0000 1.0000 1.0000 1.0000 1.0000 148276.0000 171.0000 60.0000 60.0000 24.0000 0.0000 0.0000 0.0000 100019.0000 0.0000 389323.0000 0.0000 60.0000 1269.0000 24.0000 6135.0000 93.0000 3.0000 4.0000 17.0000 3.0000 4326.0000 324085.0000 152307.0000 0.0000 0.0000 737.0000 0.7679 -0.3795 29.1464 -1.6636 202.0000 -0.0832 -0.0025 -0.0021 0.1897 -0.0016 -0.0813 24.3695 0.1840 -0.0013 20.1592 78.1999 268.0000 13.5731 -0.0025 -15.2144 25.7188 0.0219 8.4286 761728832.0000 3486.0000 1745647.0000
34616 -53.9579 -21.8512 28311 -6006568.0000 -2432470.0000 1998 11 -4410 -31750 -8211 25078 23197 15759 -30072 10488 -25893 6811 10002 14372 268941.0000 88864.0000 294301.0000 272472.0000 153785.0000 2741474.0000 1116444.0000 2663000.0000 85896.0000 85896.0000 1.0000 1.0000 1.0000 0.0000 431.0000 92.0000 92.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 345.0000 342.0000 4.0000 299691.0000 212.0000 4.0000 7.0000 17253.0000 7.0000 6058.0000 0.0000 0.0000 0.0000 0.0000 261.4000 0.5103 0.8482 47.0552 -1.7748 712.0000 0.0215 -0.0002 -0.0001 0.0113 0.0000 0.0215 2.3832 0.0113 -0.0003 2.5443 7.7439 3853.0000 1.3977 0.0000 -0.9080 2.2259 0.0002 6520.3091 1710985216.0000 151290.0000 589688.0000
22957 -121.4654 40.2337 2936 -13521468.0000 4478800.5000 1998 12 16750 -12327 14349 4385 -32422 -21760 -18764 -7155 -22093 -22093 9116 9241 10374.0000 5620.0000 2730.0000 8398.0000 3745.0000 97434.0000 52183.0000 37508.0000 1.0000 1.0000 1.0000 1.0000 1.0000 5866.0000 117.0000 117.0000 117.0000 1.0000 0.0000 0.0000 0.0000 0.0000 0.0000 9435.0000 0.0000 0.0000 546.0000 37.0000 31243.0000 117.0000 2.0000 5.0000 475.0000 5.0000 803.0000 163245.0000 6136.0000 0.0000 0.0000 1299.7001 0.2514 -0.0295 34.7534 -1.6179 10.0000 0.0192 -0.0013 0.0012 -0.0670 -0.0038 0.0177 19.9591 -0.0623 -0.0038 12.3214 60.2475 70.0000 9.0123 -0.0010 -18.9092 22.1416 0.0281 187.1175 1245918464.0000 13408.0000 617535.0000
22691 -120.0888 36.8229 3665 -13368219.0000 4099108.5000 1999 1 20901 14407 -25865 30013 -5440 -20231 -21153 -4010 22919 14074 471 29799 319474.0000 102506.0000 49550.0000 185495.0000 64950.0000 3130682.0000 1084314.0000 498607.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 193.0000 74.0000 312.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 74.0000 3784.0000 1.0000 260280.0000 74.0000 1.0000 7.0000 14827.0000 7.0000 696.0000 30083.0000 0.0000 0.0000 0.0000 65.5000 -0.9968 0.0339 -8.6533 -1.5567 19.0000 0.0008 -0.0000 -0.0000 -0.0241 -0.0001 0.0008 2.0302 -0.0241 -0.0001 7.8706 5.6891 1618.0000 1.3864 -0.0000 -0.4039 2.0691 0.0000 4713.3242 1601861120.0000 240761.0000 1445471.0000
11127 -82.6946 27.8154 19984 -9205519.0000 3096398.0000 1999 3 256 66 544 231 5315 5286 5264 5502 145 180 234 257 534.0000 135.0000 61.0000 267.0000 98.0000 6473.0000 213.0000 599.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 494.0000 124.0000 124.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 371.0000 11.0000 7.0000 5695.0000 124.0000 1.0000 6.0000 26.0000 4.0000 38.0000 29338.0000 0.0000 0.0000 0.0000 9.1000 0.5226 0.8104 26.7625 1.9831 208.0000 0.0138 0.0000 0.0001 0.0098 0.0000 0.0138 1.6401 0.0098 0.0001 0.4472 5.5200 10.0000 0.9979 -0.0000 0.2657 1.3728 0.0001 7.2831 984401728.0000 274.0000 73031.0000
13849 -86.1996 42.2179 20682 -9595694.0000 4699677.0000 1999 5 2206 32287 -26082 -23941 -23138 -17206 24151 27744 -2091 -31017 -31259 8960 59735.0000 24383.0000 15888.0000 37232.0000 15790.0000 561578.0000 251147.0000 187315.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 115.0000 115.0000 115.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111.0000 4.0000 80510.0000 93.0000 3.0000 7.0000 3019.0000 7.0000 3071.0000 19602.0000 0.0000 0.0000 0.0000 190.4000 0.2579 0.6637 15.1740 -1.5719 28.0000 0.0041 0.0001 -0.0001 0.0015 0.0001 0.0041 1.0786 0.0015 0.0001 1.0915 3.8654 3997.0000 0.3883 0.0000 0.5590 1.0249 0.0000 999.9854 1540966912.0000 19325.0000 219574.0000
30727 -121.4413 51.0354 1414 -13518779.0000 5681236.5000 1999 6 11323 22083 14844 -16507 31368 -21880 -21202 8866 1304 -6235 17465 -11246 193495.0000 134248.0000 58064.0000 157830.0000 73639.0000 1683550.0000 1299477.0000 874694.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 405.0000 110.0000 110.0000 0.0000 2.0000 0.0000 0.0000 8897.0000 0.0000 0.0000 2.0000 295.0000 725.0000 5.0000 165071.0000 58.0000 3.0000 8.0000 10096.0000 8.0000 1427.0000 141518.0000 0.0000 0.0000 0.0000 588.3000 -0.2958 0.9074 28.6084 -2.1895 100.0000 0.1175 -0.0020 0.0000 -0.0122 0.0005 0.1153 10.9046 -0.0121 -0.0017 14.7415 28.4971 3196.0000 6.7573 0.0003 -5.5488 10.0171 0.0071 3857.5564 1528514560.0000 338481.0000 2696097.0000
34788 -49.2329 -25.8821 29309 -5480583.5000 -2881180.5000 1999 7 30130 -32443 16022 20185 -3321 -8212 -4013 5242 17916 17916 17166 17588 8295.0000 6181.0000 13567.0000 12822.0000 7356.0000 72282.0000 69986.0000 138001.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 84.0000 84.0000 418.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 958.0000 0.0000 0.0000 78.0000 4.0000 34525.0000 259.0000 4.0000 7.0000 925.0000 6.0000 7884.0000 0.0000 0.0000 0.0000 0.0000 875.1000 0.0244 -0.8097 54.4739 -1.5223 1.0000 -0.0114 -0.0003 0.0001 0.0125 -0.0005 -0.0113 2.4678 0.0125 -0.0004 6.2129 7.5294 511.0000 1.1842 -0.0003 -2.6514 2.8417 0.0010 280.2540 1475761024.0000 2786.0000 55575.0000
18277 -105.2304 36.1646 10180 -11714196.0000 4025823.2500 1999 8 24339 27953 12741 12519 -2668 -1852 -9310 -16712 3727 3671 3837 8787 9796.0000 6321.0000 3575.0000 7716.0000 3891.0000 78873.0000 70024.0000 47904.0000 1.0000 1.0000 1.0000 1.0000 1.0000 3780.0000 212.0000 119.0000 238.0000 1.0000 0.0000 0.0000 1.0000 0.0000 0.0000 10500.0000 0.0000 119.0000 903.0000 18.0000 30794.0000 75.0000 5.0000 7.0000 388.0000 6.0000 7975.0000 86947.0000 4080.0000 0.0000 0.0000 2324.3000 -0.1104 0.9774 37.3372 -1.5027 52.0000 0.0767 -0.0026 0.0003 -0.0132 -0.0001 0.0749 10.6337 -0.0129 -0.0025 10.2105 29.0573 91.0000 4.4029 -0.0001 -9.9223 13.2780 0.0146 196.7891 1144329856.0000 41325.0000 2550136.0000
37986 146.8654 -38.0838 39948 16348983.0000 -4239464.0000 1999 9 204 316 143 211 4492 4379 4309 4338 49 54 55 56 311.0000 140.0000 225.0000 304.0000 153.0000 3736.0000 1317.0000 1702.0000 1.0000 1.0000 1.0000 1.0000 1.0000 524.0000 191.0000 73.0000 427.0000 0.0000 0.0000 0.0000 0.0000 1047.0000 0.0000 469.0000 0.0000 73.0000 10.0000 0.0000 7150.0000 73.0000 4.0000 3.0000 22.0000 3.0000 210.0000 1499.0000 0.0000 0.0000 0.0000 20.3000 -0.3994 0.8087 -2.2428 -0.7879 409.0000 0.0011 0.0000 0.0000 -0.0006 -0.0000 0.0011 0.1263 -0.0006 -0.0000 6.4959 0.4214 949.0000 0.0752 -0.0000 -0.0152 0.1217 0.0000 6.7533 1212480768.0000 18.0000 2264.0000
23772 -121.7429 48.5387 2047 -13552360.0000 5403309.0000 1999 10 20188 16737 -1533 -27954 11331 -26807 11177 -14853 -8694 -5109 17858 25814 46925.0000 23864.0000 5660.0000 36196.0000 15424.0000 394564.0000 281178.0000 88923.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 222.0000 111.0000 519.0000 0.0000 0.0000 0.0000 16.0000 0.0000 0.0000 36413.0000 0.0000 111.0000 1971.0000 9.0000 58580.0000 111.0000 2.0000 6.0000 1797.0000 6.0000 245.0000 79819.0000 0.0000 0.0000 0.0000 55.3000 -0.7548 0.6100 40.0745 -1.6087 214.0000 0.0276 -0.0017 0.0000 -0.0320 -0.0002 0.0275 6.3081 -0.0319 -0.0007 18.6917 18.4023 394.0000 2.5169 -0.0012 -6.9330 8.3476 0.0040 764.6351 1340285184.0000 87582.0000 1995623.0000
32643 -38.9571 -7.0129 30223 -4336683.0000 -780674.3125 1999 10 -8431 -23571 12357 9090 28835 13792 -2719 14079 -14086 32094 -26931 -30371 344556.0000 132425.0000 223247.0000 276130.0000 138754.0000 3307013.0000 1276428.0000 2420974.0000 12810.0000 12810.0000 1.0000 1.0000 1.0000 0.0000 92.0000 92.0000 315.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 683.0000 4.0000 290810.0000 130.0000 1.0000 8.0000 17741.0000 8.0000 1368.0000 32257.0000 0.0000 0.0000 0.0000 271.7000 0.5116 0.8548 46.6382 -2.0068 22.0000 0.0183 -0.0008 0.0001 0.0102 0.0000 0.0183 2.7359 0.0102 -0.0005 4.0761 7.4049 925.0000 1.2117 -0.0003 -2.9997 3.3386 0.0009 7003.9141 1662089856.0000 289818.0000 1287813.0000
3522 13.0771 55.7804 31347 1455734.2500 6209448.0000 1999 10 7130 2349 -4748 -22516 -27675 -23697 -18570 -4072 -32682 1403 1585 -16257 67581.0000 29176.0000 18021.0000 45987.0000 18081.0000 619385.0000 297699.0000 230773.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 52.0000 52.0000 420.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 2618.0000 0.0000 0.0000 174.0000 4.0000 104255.0000 107.0000 1.0000 6.0000 3538.0000 6.0000 32.0000 33237.0000 0.0000 0.0000 0.0000 2.5000 0.0323 -0.4165 33.1116 -2.3181 31.0000 -0.0086 -0.0000 0.0000 -0.0045 -0.0004 -0.0086 2.1785 -0.0045 -0.0004 1.2435 6.2794 10.0000 1.2738 -0.0001 -1.7276 1.9642 0.0005 1147.8291 1577591296.0000 17423.0000 169456.0000
24301 -111.4804 43.0054 11824 -12409943.0000 4787341.0000 2000 1 5169 2944 1103 620 -17841 -18120 -11283 -10216 1398 1398 1398 1615 2971.0000 4665.0000 2296.0000 4095.0000 2306.0000 23313.0000 50668.0000 25290.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 185.0000 93.0000 207.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 93.0000 417.0000 3.0000 21698.0000 68.0000 2.0000 7.0000 250.0000 5.0000 6558.0000 35744.0000 0.0000 0.0000 0.0000 1947.5000 0.5314 0.8250 2.6771 -0.5994 253.0000 0.0207 -0.0001 -0.0002 0.0154 -0.0001 0.0207 2.8337 0.0154 -0.0003 9.7374 9.3753 589.0000 1.4997 0.0001 -0.8312 2.1606 0.0004 99.2643 1221184512.0000 4801.0000 287426.0000
22641 -119.3363 36.8304 9997 -13284451.0000 4099943.2500 2000 3 8561 1500 483 12862 17961 1570 -2878 -16861 -28175 -30365 12453 19532 281925.0000 83274.0000 35057.0000 158270.0000 50880.0000 2722997.0000 907088.0000 370787.0000 1.0000 1.0000 1.0000 1.0000 1.0000 10759.0000 149.0000 74.0000 758.0000 2.0000 0.0000 0.0000 2.0000 0.0000 0.0000 2112.0000 0.0000 74.0000 4010.0000 4.0000 137433.0000 119.0000 1.0000 8.0000 11038.0000 8.0000 329.0000 42836.0000 12173.0000 0.0000 0.0000 173.2000 0.3401 -0.6911 30.8832 -1.6725 1.0000 -0.0184 -0.0004 -0.0001 -0.0174 -0.0013 -0.0184 4.8476 -0.0171 -0.0009 13.0087 15.2221 16.0000 2.4042 -0.0007 -6.1548 6.5312 0.0054 4000.6709 1711905536.0000 54893.0000 244833.0000
31357 -117.4812 50.1138 5602 -13077953.0000 5578637.0000 2000 4 458 856 650 1050 3663 3564 3325 3225 360 360 360 360 326.0000 244.0000 69.0000 276.0000 131.0000 3277.0000 2334.0000 760.0000 1.0000 1.0000 1.0000 1.0000 1.0000 264731.0000 408.0000 110.0000 331.0000 20.0000 68.0000 39.0000 40.0000 188372.0000 353891.0000 120989.0000 68.0000 349.0000 1198.0000 20.0000 4064.0000 110.0000 5.0000 3.0000 17.0000 3.0000 4517.0000 -78785.0000 -120041.0000 39.0000 360081.0000 798.8000 -0.4200 -0.8666 8.6084 -1.5097 184.0000 -0.2015 -0.0005 0.0007 -0.0963 -0.0009 -0.1962 19.7339 -0.0939 -0.0003 24.0186 60.2121 175.0000 13.0919 -0.0011 -5.4515 18.8446 0.0039 6.3690 721464704.0000 2978.0000 1830512.0000
1621 -116.2671 58.4504 4184 -12942792.0000 6506670.5000 2000 6 -15234 19634 -2840 -30616 32196 32107 -25762 13609 -1526 12845 -29051 -18622 244269.0000 209420.0000 244112.0000 307773.0000 192413.0000 1823769.0000 2247149.0000 2905835.0000 6.0000 6.0000 1.0000 1.0000 1.0000 0.0000 153.0000 105.0000 210.0000 0.0000 0.0000 0.0000 0.0000 6516.0000 0.0000 0.0000 0.0000 105.0000 183.0000 1.0000 225579.0000 93.0000 2.0000 8.0000 21353.0000 8.0000 7476.0000 6106.0000 0.0000 0.0000 0.0000 270.5000 0.3093 0.9189 33.6687 -1.4488 13.0000 0.0090 0.0000 -0.0001 0.0046 -0.0002 0.0090 1.2129 0.0046 -0.0000 1.5211 4.2047 3997.0000 0.6124 -0.0001 -0.5539 1.0390 0.0002 6976.1670 1804807296.0000 63786.0000 180280.0000
