IDs Xsnap Ysnap IDr Xcoord Ycoord YYYY MM QMIN Q10 Q20 Q30 Q40 Q50 Q60 Q70 Q80 Q90 QMAX
19048 -96.614586 32.960415 18170 -10755087.000000 3669136.500000 1990 7 24.200001 26.280001 28.200001 30.799999 31.000000 34.000000 36.099998 38.000000 39.000000 39.439999 44.500000
28653 -114.567085 51.127918 5123 -12753550.000000 5691534.000000 1990 7 0.266000 0.300000 0.311000 0.340000 0.368000 0.453000 0.524000 0.816000 1.124000 2.027000 5.040000
31118 -117.747917 49.341251 6229 -13107638.000000 5492643.000000 1990 7 1.161000 10.534000 21.688000 23.945000 26.976999 38.793999 41.116001 58.672001 75.322998 138.639008 212.376007
7679 167.934586 -44.677082 40194 18694392.000000 -4973430.000000 1990 7 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4463 21.119583 44.585415 33351 2351021.250000 4963225.500000 1990 8 0.108000 0.112000 0.128000 0.144000 0.167000 0.178000 0.190000 0.195000 0.204000 0.241000 0.340000
24410 -113.840416 44.067917 10345 -12672657.000000 4905618.000000 1990 9 0.205000 0.229000 0.271000 0.301000 0.328000 0.343000 0.364000 0.415000 0.654000 1.375000 3.940000
19311 -100.907082 32.574585 11353 -11232925.000000 3626186.250000 1990 10 0.130000 0.130000 0.152000 0.187000 0.193000 0.217000 0.219000 0.221000 0.223000 0.227000 0.325000
25402 -131.517090 56.208752 929 -14640415.000000 6257129.500000 1990 10 2.711000 2.980000 3.734000 4.435000 4.774000 5.088000 5.690000 6.407000 7.398000 8.259000 8.692000
18667 -93.812920 33.607082 17811 -10443206.000000 3741123.250000 1990 11 3.230000 3.255000 3.290000 3.380000 3.510000 3.740000 3.845000 3.890000 3.910000 4.000000 4.060000
10931 -81.444580 27.710417 20004 -9066369.000000 3084709.500000 1990 12 1.671000 1.744000 1.860000 2.027000 2.067000 2.152000 2.212000 2.271000 2.387000 2.520000 3.256000
38195 145.502090 -37.652916 39639 16197219.000000 -4191503.500000 1990 12 0.396000 0.470000 0.510000 0.595000 0.787000 1.218000 1.280000 1.416000 1.489000 1.642000 1.699000
6699 34.539585 -14.441250 33621 3844929.000000 -1607592.625000 1990 12 25.485001 31.521999 45.505001 49.951000 53.773998 56.917000 58.926998 61.221001 63.570999 69.149002 85.800003
1687 -125.379585 58.855415 756 -13957192.000000 6551755.000000 1991 1 0.340000 0.340000 0.368000 0.368000 0.394000 0.396000 0.396000 0.425000 0.433000 0.453000 0.538000
20595 -107.693748 39.950417 8440 -11988413.000000 4447260.000000 1991 1 0.568000 0.611000 0.753000 0.830000 0.951000 1.043000 1.152000 1.309000 1.633000 2.271000 6.223000
21540 -114.688751 39.202084 8912 -12767093.000000 4363956.000000 1991 1 1.316000 1.372000 1.372000 1.429000 1.661000 1.856000 1.987000 2.122000 2.418000 3.352000 6.113000
11311 -84.343750 33.898750 17639 -9389103.000000 3773591.500000 1991 3 4.701000 4.989000 5.273000 5.680000 6.020000 6.286000 6.377000 7.578000 12.139000 28.402000 35.962002
17840 -104.940414 38.479584 9319 -11681913.000000 4283527.500000 1991 3 0.057000 0.057000 0.057000 0.057000 0.057000 0.057000 0.057000 0.057000 0.057000 0.057000 0.071000
22230 -119.077919 34.254581 10771 -13255693.000000 3813202.500000 1991 3 0.561000 0.561000 0.561000 0.679000 0.679000 0.811000 0.888000 1.161000 1.923000 4.293000 16.525000
14002 -84.382919 43.678749 18611 -9393464.000000 4862296.000000 1991 4 19.000000 19.950001 21.000000 21.400000 22.049999 22.299999 22.700001 24.650000 24.900000 26.150000 27.500000
5701 23.834583 -33.865417 34159 2653253.750000 -3769881.000000 1991 5 3.390000 3.542000 3.627000 4.024000 5.570000 6.080000 6.389000 6.928000 10.254000 18.260000 29.000000
7126 153.396255 -28.754583 37233 17075994.000000 -3200945.500000 1991 5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2460 -68.555420 48.413750 21431 -7631554.500000 5389394.000000 1991 6 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
28172 -76.186249 52.653751 21276 -8481014.000000 5861389.000000 1991 7 2.492000 2.617000 3.024000 3.109000 3.194000 3.483000 15.328000 27.139000 36.245998 37.548000 48.987999
31179 -115.964584 49.554585 6008 -12909118.000000 5516391.000000 1991 7 0.963000 1.019000 1.019000 1.099000 1.104000 1.189000 1.334000 1.382000 1.824000 2.549000 7.079000
435 -52.664585 -23.322916 28726 -5862595.000000 -2596295.250000 1991 7 0.267000 0.395000 0.737000 1.176000 1.793000 2.020000 2.591000 2.784000 3.222000 3.594000 3.830000
8995 -75.056252 41.758751 25316 -8355223.500000 4648563.000000 1991 8 0.850000 0.878000 0.926000 0.963000 1.014000 1.019000 1.076000 1.082000 1.113000 1.144000 1.331000
27699 -71.767082 45.307083 22159 -7989075.000000 5043561.500000 1991 9 33.980000 49.555000 66.543999 76.456001 89.197998 93.445000 100.525002 127.426003 138.753006 216.623993 243.524002
29479 -96.607918 49.644585 12682 -10754344.000000 5526410.000000 1991 10 2.790000 3.140000 3.530000 4.706000 4.750000 5.400000 5.860000 6.176000 7.265000 8.466000 11.280000
30441 -121.669586 54.231251 1127 -13544196.000000 6036995.000000 1991 10 5.040000 5.318000 6.046000 6.230000 6.394000 6.485000 6.604000 6.864000 7.195000 7.753000 10.732000
37930 146.403748 -37.908749 39837 16297591.000000 -4219982.500000 1991 10 1.630000 1.668000 1.734000 1.790000 1.866000 1.880000 1.925000 2.050000 2.120000 2.486000 2.800000
37585 150.713745 -33.590416 37984 16777378.000000 -3739268.000000 1991 11 46.700001 67.300003 88.500000 107.500000 122.500000 133.000000 146.000000 149.500000 173.000000 196.500000 207.000000
47 -76.995415 1.625417 25956 -8571090.000000 180940.546875 1991 11 20.360001 23.450001 27.674999 31.549999 34.174999 37.209999 40.080002 41.720001 44.180000 47.250000 50.400002
5393 43.517082 64.977913 34264 4844299.500000 7233308.000000 1991 11 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
30503 -120.066254 51.656250 1347 -13365714.000000 5750347.500000 1992 1 1.982000 2.209000 2.506000 2.809000 3.112000 3.200000 3.690000 4.140000 5.001000 7.266000 8.382000
14463 -72.640419 44.183750 23866 -8086294.500000 4918512.500000 1992 2 0.013000 0.019000 0.030000 0.032000 0.048000 0.051000 0.066000 0.085000 0.120000 0.128000 0.141000
19516 -98.168747 29.444584 19565 -10928095.000000 3277756.000000 1992 3 536.590027 546.713989 556.135986 564.426025 575.580017 585.687012 599.854004 612.056030 614.788025 620.991028 635.830017
39755 146.922913 -29.237917 37324 16355384.000000 -3254750.000000 1992 3 143.565994 153.703995 172.449005 194.253006 244.203995 291.662994 521.879028 663.179016 665.445007 668.276001 671.107971
13289 -83.002914 36.371250 16113 -9239842.000000 4048829.000000 1992 4 23.200001 23.549999 24.700001 25.850000 27.049999 30.799999 48.150002 56.400002 59.750000 65.550003 73.900002
14586 -97.709587 47.595417 13035 -10876981.000000 5298297.500000 1992 4 0.560000 0.600000 0.855000 0.921000 0.990000 1.105000 1.230000 1.259000 1.352000 1.711000 7.966000
15931 -109.458748 43.442081 11671 -12184892.000000 4835950.500000 1992 4 0.214000 0.236000 0.743000 2.257000 3.042000 3.241000 3.864000 7.458000 8.609000 10.472000 11.759000
26265 -91.828751 45.396252 13435 -10222330.000000 5053487.500000 1992 5 0.728000 0.734000 0.736000 0.740000 0.743000 0.748000 0.757000 0.776000 0.785000 0.795000 0.812000
16956 -104.244583 40.306252 8236 -11604454.000000 4486871.500000 1992 6 0.763000 0.773000 0.777000 0.780000 0.795000 0.799000 0.822000 0.833000 1.324000 4.069000 6.245000
25980 -156.644577 20.897083 425 -17437594.000000 2326252.750000 1992 7 0.878000 0.906000 0.954000 0.991000 1.017000 1.048000 1.051000 1.082000 1.169000 1.422000 1.982000
6567 2.651250 11.222917 32608 295135.781250 1249329.375000 1992 7 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001000 0.002000 0.002000
24182 -120.479584 47.127083 2393 -13411726.000000 5246163.000000 1992 8 143.858002 154.339005 161.408005 171.112000 186.679001 211.373993 219.270996 225.682999 229.985992 254.647003 281.187012
566 -97.147919 48.572083 12872 -10814457.000000 5407019.500000 1992 9 0.079000 0.106000 0.116000 0.122000 0.144000 0.162000 0.167000 0.174000 0.187000 0.207000 0.227000
6152 34.797085 -10.445416 33555 3873593.750000 -1162778.500000 1992 9 5.180000 5.310000 5.500000 5.980000 6.585000 6.865000 7.325000 7.835000 8.645000 8.905000 9.030000
8087 -71.747917 43.567917 24398 -7986941.500000 4849958.500000 1992 9 0.268000 0.349000 0.407000 0.434000 0.467000 0.533000 0.630000 0.813000 0.923000 1.233000 2.024000
10384 -81.382080 34.953751 17051 -9059412.000000 3891033.750000 1992 10 0.145000 0.181000 0.228000 0.313000 0.414000 0.471000 0.561000 0.809000 2.196000 11.714000 20.540001
29789 -112.152084 55.642918 4369 -12484713.000000 6194141.500000 1992 10 0.144000 0.163000 0.175000 0.192000 0.198000 0.221000 0.237000 0.278000 0.396000 0.527000 0.793000
2809 53.450417 28.600416 34300 5950073.000000 3183783.750000 1993 1 1.133000 1.246000 1.303000 1.331000 1.413000 1.444000 1.472000 1.472000 1.529000 1.540000 1.812000
35808 -70.273750 -33.221249 26248 -7822838.000000 -3698172.500000 1993 1 14.357000 15.065000 16.891001 18.327000 20.591999 22.709999 24.106001 24.907000 25.549999 27.330999 37.095001
16534 -98.198753 44.363750 15040 -10931435.000000 4938550.000000 1993 2 0.008000 0.009000 0.010000 0.012000 0.021000 0.027000 0.033000 0.044000 0.075000 0.139000 0.301000
22208 -118.177917 34.222916 10791 -13155506.000000 3809677.500000 1993 2 270.093994 300.730011 401.356995 423.372986 441.656006 454.356995 464.381012 471.946014 482.377014 503.475006 525.448975
29869 -122.623749 56.823750 870 -13650413.000000 6325591.000000 1993 3 0.850000 0.952000 1.202000 1.350000 4.487000 7.910000 16.886999 26.181999 35.504002 63.152000 145.699997
40500 116.819580 -23.312916 35007 13004296.000000 -2595182.000000 1993 3 3.115000 3.200000 3.248000 3.285000 3.338000 3.341000 3.432000 3.681000 3.766000 3.857000 4.078000
8253 -71.607086 41.503750 22295 -7971264.500000 4620176.500000 1993 4 1380.000000 1455.000000 1490.000000 1525.000000 1560.000000 1585.000000 1640.000000 1690.000000 1780.000000 1910.000000 1980.000000
29659 -106.205414 55.162918 4428 -11822733.000000 6140708.000000 1993 5 0.311000 0.311000 0.360000 0.391000 0.425000 0.425000 0.453000 0.453000 0.481000 0.634000 1.727000
36101 -72.517082 -39.017082 26382 -8072564.500000 -4343361.500000 1993 5 4.786000 5.216000 5.315000 5.839000 6.080000 7.164000 8.045000 10.137000 12.505000 13.620000 17.018000
23958 -113.582085 47.991249 6834 -12643900.000000 5342361.500000 1993 6 2.400000 2.680000 3.100000 4.180000 5.330000 7.540000 9.830000 14.180000 21.459999 52.889999 108.980003
10720 -81.187920 28.565416 19769 -9037798.000000 3179887.500000 1993 7 1.218000 1.274000 1.294000 1.359000 1.359000 1.388000 1.388000 1.416000 1.444000 1.569000 1.614000
14415 -74.085419 44.909584 23995 -8247151.000000 4999312.000000 1993 7 36.799999 40.080002 49.250000 54.959999 57.330002 58.799999 61.860001 68.739998 80.440002 101.559998 109.000000
18301 -97.347084 35.013748 17003 -10836628.000000 3897712.500000 1993 7 2.429000 2.444000 2.466000 2.485000 9.018000 10.375000 12.178000 16.496000 23.754999 29.518999 39.851002
20989 -115.652084 36.339584 10134 -12874331.000000 4045304.000000 1993 8 0.483000 0.564000 0.647000 0.725000 0.783000 0.819000 0.881000 0.945000 1.135000 1.816000 4.893000
25173 -121.984581 46.061249 2543 -13579261.000000 5127515.000000 1993 8 13587.299805 14260.019531 14938.240234 15609.439453 16291.000000 17021.699219 17593.548828 18167.621094 18688.000000 19282.720703 19815.699219
280 -60.709583 -7.593750 25784 -6758160.000000 -845332.375000 1993 8 0.283000 0.374000 0.493000 0.538000 0.733000 0.765000 0.793000 0.883000 0.960000 1.512000 2.803000
31562 -119.546249 49.183750 6318 -13307828.000000 5475110.000000 1993 8 21.600000 24.059999 24.639999 25.180000 25.389999 25.500000 25.799999 25.820000 26.459999 26.740000 27.000000
40672 143.578751 -18.304583 38353 15983113.000000 -2037656.875000 1993 9 4.417000 4.588000 4.743000 4.970000 5.380000 5.905000 7.362000 9.373000 11.723000 31.885000 76.738998
3290 -7.199584 43.177917 30883 -801454.000000 4806544.000000 1993 10 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002000 0.002000
7843 131.402084 31.950417 35696 14627613.000000 3556704.000000 1993 10 0.762000 0.808000 0.853000 0.863000 0.896000 0.904000 0.958000 1.034000 1.082000 1.154000 1.440000
37386 152.748749 -30.425417 37519 17003912.000000 -3386942.000000 1993 11 1.189000 1.246000 1.373000 1.430000 2.407000 3.780000 4.092000 5.380000 8.991000 30.200001 70.225998
6000 14.205417 -17.410418 32782 1581339.750000 -1938118.875000 1993 11 0.401000 0.419000 0.437000 0.472000 0.497000 0.543000 0.589000 0.646000 0.755000 1.260000 3.940000
2766 67.065414 44.042084 34403 7465688.000000 4902742.500000 1993 12 1.189000 1.263000 1.294000 1.303000 1.328000 1.331000 1.359000 1.359000 1.359000 1.388000 1.388000
32623 -38.982918 -3.670417 30131 -4339558.500000 -408588.906250 1993 12 0.623000 0.651000 0.824000 0.929000 1.019000 1.019000 1.232000 1.450000 1.594000 1.710000 1.869000
25260 -123.882919 44.062916 3742 -13790583.000000 4905061.500000 1994 2 139.199997 142.800003 147.770004 149.800003 155.330002 163.100006 171.220001 176.470001 177.729996 183.889999 194.600006
8629 -73.197083 42.709583 24724 -8148262.000000 4754409.000000 1994 2 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002000 0.007000
22821 -120.651253 38.284584 3407 -13430836.000000 4261820.500000 1994 3 4.486000 4.486000 4.652000 4.724000 4.724000 4.724000 4.968000 4.968000 5.742000 6.014000 6.578000
12318 -81.127914 37.503750 15635 -9031118.000000 4174898.250000 1994 5 29.733000 32.338001 35.679001 38.284000 39.360001 41.625999 42.192001 43.721001 48.223999 64.222000 66.543999
22297 -119.985420 34.582085 10619 -13356716.000000 3849660.000000 1994 5 0.125000 0.125000 0.135000 0.135000 0.135000 0.135000 0.135000 0.147000 0.147000 0.180000 0.321000
28334 -86.488747 49.917915 12591 -9627883.000000 5556837.000000 1994 5 5.210000 6.224000 6.872000 7.730000 8.090000 8.608000 9.260000 10.426000 10.551000 12.046000 14.073000
3815 9.022917 54.700417 31373 1004426.500000 6089222.500000 1994 5 1.104000 1.150000 1.161000 1.189000 1.243000 1.246000 1.303000 1.331000 1.388000 1.654000 1.727000
34713 -54.277916 -24.833750 29076 -6042190.000000 -2764480.500000 1994 6 22.257000 24.069000 36.528999 43.182999 48.563000 53.376999 58.898998 61.022999 68.667999 111.992996 143.565994
9880 -76.494583 37.877918 23708 -8515338.000000 4216550.500000 1994 6 45.023998 45.448002 45.590000 46.298000 47.289001 47.571999 47.855000 48.279999 48.422001 49.412998 52.103001
14015 -83.396248 43.724583 18472 -9283628.000000 4867398.500000 1994 7 0.025000 0.025000 0.026000 0.027000 0.028000 0.028000 0.029000 0.029000 0.029000 0.029000 0.029000
37098 153.012085 -27.587917 37005 17033228.000000 -3071073.000000 1994 7 0.396000 0.442000 0.549000 0.623000 0.708000 0.736000 0.852000 1.082000 1.283000 1.540000 1.812000
9677 -78.839584 39.567081 23199 -8776382.000000 4404587.500000 1994 7 0.283000 0.311000 0.311000 0.311000 0.311000 0.311000 0.311000 0.368000 0.368000 0.368000 0.368000
10331 -81.402084 35.684582 16540 -9061639.000000 3972389.500000 1994 8 0.002000 0.003000 0.003000 0.003000 0.003000 0.004000 0.006000 0.006000 0.007000 0.008000 0.008000
10243 -80.414581 36.299583 16155 -8951710.000000 4040851.250000 1994 9 100.240997 100.667000 101.232002 108.169998 108.877998 109.303001 109.727997 110.152000 110.577003 111.992996 114.116997
20618 -108.297081 39.921249 8461 -12055576.000000 4444013.000000 1994 10 0.120000 0.908000 1.452000 1.713000 1.937000 2.037000 2.217000 2.483000 2.741000 3.788000 8.173000
12751 -86.721252 38.139584 15337 -9653766.000000 4245679.000000 1994 11 13.900000 14.000000 14.200000 14.400000 14.850000 15.450000 16.150000 16.750000 17.799999 18.799999 21.000000
18583 -99.530418 35.522915 16633 -11079675.000000 3954392.750000 1994 11 0.523000 0.630000 0.650000 0.730000 0.849000 1.040000 1.170000 1.305000 1.605000 2.145000 2.290000
5041 23.636250 69.420418 32808 2631175.250000 7727845.500000 1994 11 1.841000 1.982000 1.982000 2.124000 2.195000 2.265000 2.492000 2.605000 2.718000 2.945000 3.681000
12508 -82.780418 39.556252 14575 -9215074.000000 4403382.000000 1994 12 18.462999 22.478001 26.408001 27.496000 30.525000 33.696999 40.097000 43.438000 55.868999 85.064003 143.283005
14956 -89.617081 44.175415 15956 -9976128.000000 4917584.500000 1994 12 0.317000 0.453000 0.927000 1.344000 2.505000 4.583000 6.431000 15.475000 21.162001 30.160000 33.006001
25381 -123.663750 42.232082 4020 -13766186.000000 4701254.000000 1994 12 1.841000 2.033000 2.190000 2.351000 2.414000 2.956000 3.148000 3.574000 4.010000 5.803000 15.012000
38016 146.269577 -38.162918 39992 16282655.000000 -4248276.500000 1994 12 0.425000 0.481000 0.501000 0.680000 0.708000 0.934000 0.971000 1.087000 1.226000 1.506000 2.747000
19786 -104.800415 35.092083 10482 -11666329.000000 3906432.750000 1995 1 0.014000 0.015000 0.015000 0.015000 0.016000 0.016000 0.017000 0.018000 0.018000 0.019000 0.021000
14610 -96.331253 47.782082 13005 -10723546.000000 5319077.000000 1995 2 0.021000 0.027000 0.029000 0.034000 0.036000 0.038000 0.040000 0.043000 0.050000 0.054000 0.066000
15629 -111.633751 45.490417 7517 -12427012.000000 5063970.000000 1995 2 0.346000 0.372000 0.385000 0.407000 0.446000 0.461000 0.491000 0.541000 0.616000 0.668000 1.111000
26784 -89.237915 48.535416 12882 -9933919.000000 5402938.000000 1995 2 5.710000 5.922000 6.416000 6.891000 7.131000 7.400000 7.593000 8.068000 8.850000 9.187000 9.730000
900026 -62.697918 -31.351250 900026 -6979500.000000 -3490005.250000 1995 3 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13174 -86.862083 36.513748 16055 -9669443.000000 4064691.750000 1995 4 1.750000 1.755000 1.765000 1.820000 1.950000 2.195000 2.680000 3.585000 5.200000 8.150000 12.400000
24385 -114.880417 42.593750 11991 -12788430.000000 4741514.500000 1995 4 78.189003 78.954002 80.747002 82.032997 82.806000 86.699997 89.051003 91.683998 94.329002 109.181000 115.515999
3547 16.169584 58.588749 31292 1799989.875000 6522069.500000 1995 5 0.163000 0.215000 0.231000 0.247000 0.256000 0.268000 0.292000 0.308000 0.329000 0.335000 0.381000
38126 145.632919 -38.241249 40018 16211782.000000 -4256996.500000 1995 5 44.741001 53.576000 75.040001 99.902000 141.753998 175.281006 244.656998 322.244995 410.309998 535.754028 928.791016
24074 -116.753754 47.533749 6931 -12996968.000000 5291432.500000 1995 6 32.320000 35.470001 39.669998 114.199997 130.000000 153.600006 189.199997 238.000000 379.600006 547.299988 949.400024
39920 148.372910 -35.886250 38791 16516797.000000 -3994839.000000 1995 6 3.256000 3.596000 3.837000 4.106000 4.715000 6.003000 7.985000 8.552000 9.840000 12.757000 17.245001
29324 -103.766251 49.494583 6067 -11551206.000000 5509712.000000 1995 8 0.736000 0.793000 0.821000 0.906000 0.963000 0.991000 1.019000 1.082000 1.161000 1.274000 1.557000
6046 27.692083 -28.999584 33988 3082668.500000 -3228219.000000 1995 8 11.400000 13.220000 14.660000 16.360001 19.049999 21.700001 25.129999 32.919998 38.049999 47.439999 58.500000
9391 -75.903748 41.227917 22438 -8449567.000000 4589470.500000 1995 8 3.596000 4.950000 5.683000 6.502000 6.904000 8.438000 10.752000 13.241000 15.285000 17.120001 19.680000
12821 -86.051247 40.774582 13925 -9579181.000000 4539005.500000 1995 9 42.599998 43.799999 44.750000 46.700001 47.849998 50.750000 53.799999 55.500000 58.299999 61.200001 64.500000
11980 -79.007919 40.939583 22573 -8795121.000000 4557373.500000 1995 10 2.690000 2.718000 2.747000 2.747000 2.747000 2.747000 2.894000 2.945000 2.945000 2.945000 3.030000
12585 -84.149582 40.287918 14152 -9367489.000000 4484830.500000 1995 10 1.812000 2.186000 3.381000 6.286000 7.878000 9.316000 11.726000 13.779000 18.518999 28.034000 44.741001
17483 -93.965416 38.554585 15094 -10460182.000000 4291876.500000 1995 11 0.006000 0.007000 0.009000 0.012000 0.015000 0.030000 4.337000 5.224000 5.398000 5.416000 5.502000
7633 176.767090 -37.941250 40206 19677622.000000 -4223600.500000 1995 11 0.693000 0.793000 0.873000 0.989000 1.071000 1.270000 1.642000 1.952000 2.109000 2.319000 2.693000
19594 -105.645416 37.933750 9516 -11760394.000000 4222766.000000 1995 12 0.830000 0.920000 0.990000 1.008000 1.029000 1.100000 1.136000 1.262000 1.480000 1.934000 2.530000
24386 -114.855415 42.696251 11945 -12785646.000000 4752925.000000 1996 1 0.621000 0.803000 0.949000 1.247000 1.776000 5.860000 12.184000 14.949000 20.830999 39.661999 143.731995
16579 -96.565414 43.616249 18802 -10749613.000000 4855338.500000 1996 2 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
16146 -106.780418 44.193748 9953 -11886742.000000 4919625.500000 1996 3 0.282000 0.302000 0.324000 0.348000 0.379000 0.404000 0.444000 0.483000 0.595000 0.791000 1.147000
27887 -69.196251 48.090416 21482 -7702891.500000 5353400.500000 1996 3 3.398000 3.625000 3.814000 4.197000 4.709000 5.012000 5.324000 5.720000 6.666000 7.668000 11.893000
20266 -108.981247 39.395416 8796 -12131737.000000 4385477.500000 1996 4 2.810000 2.849000 2.895000 3.115000 3.543000 3.820000 3.866000 3.933000 4.146000 4.597000 4.963000
6203 -4.847917 8.239583 31065 -539667.625000 917226.187500 1996 4 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.721000 28.976999 74.207001 461.854004
13026 -87.548752 38.390415 15173 -9745882.000000 4273601.500000 1996 6 2040.000000 2130.000000 2365.000000 2795.000000 3055.000000 3260.000000 3495.000000 3660.000000 3880.000000 4485.000000 4790.000000
29869 -122.623749 56.823750 870 -13650413.000000 6325591.000000 1996 9 1.790000 1.970000 2.005000 2.050000 2.110000 2.275000 2.500000 75.300003 90.745003 101.089996 216.399994
7393 141.659576 -38.241249 40017 15769472.000000 -4256996.500000 1996 10 216.057007 223.589996 229.365997 231.574997 235.794006 240.692993 244.459000 249.528000 259.325989 263.403015 272.123993
31314 -116.986252 49.605415 5960 -13022850.000000 5522049.500000 1996 11 4.616000 4.715000 4.899000 5.040000 5.493000 5.706000 5.777000 6.470000 8.254000 9.005000 9.118000
15879 -110.691254 44.992916 9513 -12322094.000000 5008588.500000 1996 12 0.110000 0.205000 0.223000 0.231000 0.244000 0.270000 0.291000 0.354000 0.386000 0.398000 0.418000
26657 -62.697918 46.317917 21781 -6979500.500000 5156087.000000 1996 12 0.149000 0.164000 0.175000 0.183000 0.201000 0.203000 0.211000 0.233000 0.262000 0.295000 0.348000
14497 -113.762917 48.988750 6526 -12664030.000000 5453403.000000 1997 1 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15618 -110.862915 44.621250 7774 -12341203.000000 4967215.000000 1997 1 1.372000 1.409000 1.425000 1.457000 1.499000 1.516000 1.543000 1.561000 1.789000 1.887000 2.259000
22673 -119.307915 37.145416 9856 -13281296.000000 4135008.750000 1997 1 0.662000 0.679000 0.780000 0.811000 1.008000 1.152000 1.527000 2.278000 3.406000 4.384000 6.771000
35980 -72.488747 -36.625416 26618 -8069410.500000 -4077122.750000 1997 1 15.716000 17.766001 20.445000 23.497000 24.941000 28.600000 33.046001 37.660999 44.542000 58.105999 96.843002
1825 -119.525414 55.082085 4434 -13305508.000000 6131709.500000 1997 2 0.823000 0.895000 0.998000 1.059000 1.095000 1.294000 1.417000 1.645000 1.700000 1.745000 1.832000
37200 152.608749 -28.218750 37135 16988328.000000 -3141297.000000 1997 2 4.955000 5.329000 5.958000 6.726000 8.911000 14.328000 27.031000 55.528999 91.180000 183.804993 438.910004
6947 104.458748 15.841250 34835 11628295.000000 1763439.875000 1997 2 0.030000 0.037000 0.040000 0.042000 0.043000 0.045000 0.046000 0.048000 0.054000 0.062000 0.079000
9578 -76.546249 39.417084 23290 -8521090.000000 4387889.500000 1997 2 0.013000 0.014000 0.014000 0.014000 0.015000 0.016000 0.016000 0.016000 0.017000 0.018000 0.020000
4575 -4.627917 55.597916 30521 -515177.343750 6189131.500000 1997 3 2.322000 2.384000 2.549000 2.803000 2.993000 3.370000 4.471000 5.624000 6.125000 6.711000 7.419000
4687 -2.174583 52.841251 30627 -242073.515625 5882261.000000 1997 3 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.650000 23.230000 35.160000 48.200001
31758 -128.417923 68.632919 553 -14295418.000000 7640181.500000 1997 4 2.803000 3.072000 3.341000 3.695000 4.120000 4.502000 4.941000 5.975000 7.546000 13.988000 31.148001
18100 -95.860420 36.017918 16329 -10671133.000000 4009496.250000 1997 5 0.000000 0.000000 0.000000 0.001000 0.001000 0.003000 0.004000 0.004000 0.006000 0.007000 0.008000
40793 140.142914 -37.570415 39570 15600638.000000 -4182319.500000 1997 5 0.963000 1.053000 1.288000 1.659000 1.804000 2.265000 2.755000 3.290000 3.562000 4.315000 5.465000
7907 106.444580 51.778751 34706 11849356.000000 5763984.000000 1997 5 1.110000 1.186000 1.360000 2.016000 5.132000 5.650000 6.561000 7.392000 8.103000 10.600000 14.400000
16562 -97.048752 44.847916 19420 -10803418.000000 4992447.000000 1997 6 14.923000 14.995000 15.156000 15.375000 15.634000 15.813000 16.497999 17.163000 19.184999 21.538000 34.394001
13497 -87.372086 34.767082 17167 -9726216.000000 3870254.000000 1997 7 5.550000 5.833000 6.479000 6.841000 7.020000 7.844000 8.931000 9.934000 10.401000 11.400000 13.026000
21129 -111.307083 32.472084 11372 -12390648.000000 3614775.750000 1997 7 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
30353 -125.142914 49.807919 1668 -13930845.000000 5544592.000000 1997 7 63.886002 89.244003 96.757004 103.412003 112.259003 120.728996 130.598999 140.470001 158.229004 274.313995 406.326996
9968 -78.592087 38.102917 23673 -8748831.000000 4241597.500000 1997 7 72.208000 75.606003 86.763000 93.332001 101.374001 104.772003 107.603996 108.906998 110.860001 114.852997 118.931000
23291 -123.212082 39.492916 3072 -13715906.000000 4396331.500000 1997 8 0.174000 0.182000 0.188000 0.202000 0.209000 0.209000 0.232000 0.232000 0.232000 0.246000 0.255000
39466 150.048752 -28.414583 37161 16703351.000000 -3163097.000000 1997 10 11.638000 14.201000 16.226000 18.038000 21.238001 29.874001 31.856001 36.528999 46.439999 112.276001 583.325989
37184 153.511246 -27.487083 36972 17088794.000000 -3059848.250000 1997 11 0.453000 0.481000 1.062000 1.685000 2.166000 3.426000 5.479000 9.472000 14.512000 25.952000 42.474998
27654 -73.426247 46.011250 21896 -8173772.500000 5121949.000000 1997 12 103.000000 105.599998 111.800003 119.000000 123.699997 128.000000 134.300003 140.199997 143.899994 157.199997 186.000000
