IDs Xsnap Ysnap IDr Xcoord Ycoord YYYY MM QMIN Q10 Q20 Q30 Q40 Q50 Q60 Q70 Q80 Q90 QMAX
19693 -106.438751 35.445415 10398 -11848708.000000 3945765.500000 1994 3 1.219000 1.299000 1.381000 1.478000 1.552000 1.639000 1.687000 1.786000 1.861000 2.068000 2.593000
26660 -62.822918 46.200417 21828 -6993415.000000 5143007.000000 1994 4 1.890000 1.930000 2.035000 2.125000 2.170000 2.210000 2.260000 2.295000 2.345000 2.365000 2.490000
36516 146.192078 -41.166248 38540 16274028.000000 -4582606.000000 1994 5 7.476000 8.121000 9.775000 11.157000 12.471000 15.546000 19.281000 22.812000 26.405001 34.263000 39.644001
14924 -89.687080 45.645416 13401 -9983920.000000 5081224.500000 1994 7 0.002000 0.003000 0.003000 0.003000 0.004000 0.005000 0.007000 0.015000 0.020000 0.020000 0.021000
4750 -3.854583 52.601250 30640 -429090.250000 5855544.500000 1994 8 0.144000 0.153000 0.156000 0.166000 0.170000 0.184000 0.193000 0.198000 0.201000 0.222000 0.244000
7189 150.034576 -35.712917 38678 16701773.000000 -3975543.750000 1994 9 0.736000 0.765000 0.765000 0.779000 0.793000 0.807000 0.835000 0.864000 0.920000 1.090000 2.067000
24020 -117.287086 48.846249 6597 -13056339.000000 5437539.500000 1994 11 134.100006 190.110001 196.059998 204.389999 209.149994 217.479996 227.000000 245.638000 290.890015 329.950012 668.000000
26269 -90.011253 43.532082 19201 -10020007.000000 4845969.000000 1994 11 0.858000 0.898000 1.008000 1.150000 1.159000 1.160000 1.160000 1.160000 1.160000 1.170000 1.180000
26696 -63.876251 45.704582 21978 -7110672.000000 5087811.000000 1995 1 1.470000 1.520000 1.886000 2.510000 2.901000 3.220000 3.852000 5.094000 5.814000 8.450000 10.400000
32416 -50.007915 -11.463750 27347 -5566855.500000 -1276138.750000 1995 2 0.190000 0.197000 0.218000 0.226000 0.234000 0.262000 0.292000 0.343000 0.419000 0.617000 0.850000
12842 -86.760414 40.618752 14023 -9658125.000000 4521658.500000 1995 3 0.078000 0.080000 0.082000 0.083000 0.083000 0.084000 0.084000 0.085000 0.088000 0.102000 0.112000
29282 -100.954582 50.092918 5614 -11238213.000000 5576318.000000 1995 3 8.212000 8.291000 8.441000 8.773000 9.503000 10.194000 10.944000 14.317000 21.879999 25.627001 133.938004
28413 -114.057083 50.122082 5596 -12696776.000000 5579564.500000 1995 5 0.024000 0.024000 0.024000 0.024000 0.025000 0.025000 0.026000 0.027000 0.028000 0.031000 0.057000
8095 -71.934586 42.957085 24626 -8007721.500000 4781961.000000 1995 5 0.001000 0.001000 0.001000 0.001000 0.001000 0.001000 0.001000 0.002000 0.002000 0.005000 0.007000
11924 -89.806252 30.572916 19049 -9997186.000000 3403361.500000 1995 6 186.608002 186.608002 186.608002 186.608002 186.608002 186.608002 186.608002 186.608002 186.608002 186.608002 186.608002
3413 5.167083 50.568748 31663 575197.062500 5629287.500000 1995 7 21.400000 22.520000 23.340000 24.059999 24.290001 25.400000 26.420000 27.240000 27.629999 27.940001 28.100000
526 -149.093750 64.567085 146 -16597040.000000 7187575.000000 1995 12 0.121000 0.149000 0.164000 0.170000 0.189000 0.196000 0.199000 0.201000 0.208000 0.213000 0.225000
23046 -121.083748 39.394585 3100 -13478981.000000 4385385.000000 1996 4 6124.390137 6299.689941 6343.924805 6477.240234 6611.700195 6679.435059 6770.200195 6976.370117 7022.560059 7115.404785 7683.220215
27463 -76.758751 46.155418 21842 -8544745.000000 5137997.500000 1996 4 0.074000 0.081000 0.088000 0.108000 0.217000 0.368000 0.552000 0.694000 1.076000 1.572000 1.897000
25887 -157.753754 21.285418 404 -17561068.000000 2369481.750000 1996 6 0.481000 0.510000 0.609000 0.651000 0.779000 0.821000 0.949000 1.076000 1.175000 1.317000 2.067000
19477 -98.494583 29.392916 19575 -10964367.000000 3272004.500000 1996 7 0.008000 0.013000 0.017000 0.019000 0.020000 0.022000 0.025000 0.025000 0.025000 0.035000 0.048000
12721 -85.430420 38.052917 15383 -9510071.000000 4236031.500000 1996 9 206.699997 231.550003 257.000000 272.000000 323.149994 342.799988 355.250000 364.799988 378.350006 389.200012 395.399994
25759 -146.805420 64.858749 285 -16342305.000000 7220043.000000 1997 1 29.299999 31.920000 33.580002 35.560001 37.150002 41.099998 45.340000 48.520000 53.070000 76.320000 83.699997
25359 -123.318748 42.429585 4002 -13727780.000000 4723239.500000 1997 7 1.345000 1.490000 1.589000 1.643000 1.730000 1.819000 2.069000 2.436000 3.869000 6.589000 14.870000
29242 -102.370415 51.636250 4979 -11395822.000000 5748121.000000 1997 8 1.529000 1.591000 1.642000 1.671000 1.727000 1.756000 1.784000 1.824000 2.053000 2.509000 5.635000
14886 -91.842918 44.085415 16444 -10223907.000000 4907566.000000 1997 9 0.027000 0.127000 0.172000 0.228000 0.356000 0.391000 0.486000 0.694000 0.967000 1.219000 1.463000
19292 -96.300415 30.658751 19004 -10720113.000000 3412916.500000 1997 10 7.008000 7.678000 7.876000 8.011000 8.151000 8.360000 8.518000 8.861000 9.104000 10.758000 12.610000
13583 -92.039581 47.481251 13046 -10245799.000000 5285588.500000 1997 11 17.018000 18.316000 19.091999 19.375000 19.615999 20.750000 22.115000 22.490000 22.736000 24.368999 25.702999
22641 -119.336250 36.830418 9997 -13284451.000000 4099943.250000 1998 2 15.660000 16.346001 17.417999 17.732000 18.677999 20.382000 24.113001 28.090000 38.909000 40.777000 48.464001
39654 148.942078 -32.542915 37827 16580156.000000 -3622660.750000 1998 2 53.000000 53.160000 53.840000 55.060001 55.540001 55.700001 55.830002 56.000000 59.139999 82.400002 286.000000
38512 143.354584 -38.018749 39905 15958159.000000 -4232228.000000 1998 3 0.748000 0.761000 0.796000 0.882000 1.212000 1.420000 1.611000 1.674000 1.798000 1.922000 1.980000
9409 -77.980415 41.542084 25416 -8680740.000000 4624443.500000 1998 4 0.037000 0.047000 0.062000 0.084000 0.113000 0.154000 0.198000 0.210000 0.246000 0.354000 0.595000
1493 -137.270416 63.611252 1400 -15280873.000000 7081172.000000 1998 7 0.015000 0.017000 0.019000 0.021000 0.025000 0.026000 0.044000 0.059000 0.068000 0.091000 0.108000
5843 31.457083 -28.872084 33984 3501786.500000 -3214025.750000 1998 7 1.557000 1.671000 1.756000 1.835000 1.948000 2.180000 2.509000 2.815000 3.004000 3.409000 3.625000
16847 -104.977081 39.672916 8624 -11685995.000000 4416369.000000 1998 8 0.090000 0.095000 0.097000 0.098000 0.099000 0.100000 0.101000 0.102000 0.107000 27.167999 198.791000
6156 34.965416 -10.523750 33557 3892332.250000 -1171498.500000 1998 9 0.116000 0.122000 0.125000 0.127000 0.133000 0.144000 0.153000 0.166000 0.173000 0.181000 0.212000
19731 -106.550415 35.022915 10502 -11861138.000000 3898733.000000 1998 10 3.563000 3.865000 4.519000 6.141000 6.646000 7.043000 7.382000 7.646000 8.094000 9.348000 10.429000
6239 -6.514583 9.577084 31043 -725200.062500 1066116.125000 1998 10 155.459000 191.024994 235.651993 261.080994 282.035004 319.980011 346.031006 378.312012 441.459015 497.808990 600.315979
31365 -117.260414 49.502083 6050 -13053370.000000 5510546.500000 1998 11 4.900000 6.885000 7.520000 8.025000 8.605000 9.965000 10.800000 12.465000 20.514999 70.339996 102.000000
34616 -53.957916 -21.851250 28311 -6006568.000000 -2432470.000000 1998 11 2.379000 2.478000 2.563000 4.092000 5.409000 5.692000 6.853000 7.943000 11.893000 22.795000 33.131001
22957 -121.465416 40.233749 2936 -13521468.000000 4478800.500000 1998 12 0.342000 0.382000 0.408000 0.466000 0.480000 0.480000 0.480000 0.480000 0.480000 0.511000 0.638000
22691 -120.088753 36.822918 3665 -13368219.000000 4099108.500000 1999 1 84.181999 85.757004 89.231003 92.616997 98.094002 99.694000 103.161003 113.362000 120.227997 155.638000 194.348007
11127 -82.694580 27.815416 19984 -9205519.000000 3096398.000000 1999 3 33.980000 37.605000 43.608002 47.911999 50.687000 55.217999 61.730999 64.902000 69.121002 79.796997 119.779999
13849 -86.199585 42.217918 20682 -9595694.000000 4699677.000000 1999 5 13.410000 14.828000 18.400999 21.021999 27.263000 34.720001 48.806000 72.641998 95.900002 213.832001 384.429993
30727 -121.441254 51.035416 1414 -13518779.000000 5681236.500000 1999 6 0.550000 0.750000 1.100000 1.195000 1.830000 2.055000 3.240000 5.170000 7.300000 10.635000 36.000000
34788 -49.232918 -25.882084 29309 -5480583.500000 -2881180.500000 1999 7 0.105000 0.147000 0.174000 0.237000 0.365000 0.510000 0.603000 0.917000 1.487000 3.177000 7.815000
18277 -105.230415 36.164585 10180 -11714196.000000 4025823.250000 1999 8 0.237000 0.254000 0.299000 0.308000 0.327000 0.372000 0.442000 0.512000 0.649000 0.809000 0.876000
37986 146.865417 -38.083752 39948 16348983.000000 -4239464.000000 1999 9 251.169998 263.488007 274.815002 294.494995 319.980011 324.226990 336.970001 345.464996 351.127991 353.959991 362.454987
23772 -121.742920 48.538750 2047 -13552360.000000 5403309.000000 1999 10 10.010000 10.625000 10.625000 10.625000 10.625000 11.257000 11.257000 11.387000 12.571000 15.993000 20.937000
32643 -38.957085 -7.012917 30223 -4336683.000000 -780674.312500 1999 10 12.573000 13.569000 16.735001 19.198999 20.923000 20.983000 21.039000 22.495001 24.007000 25.174000 25.259001
3522 13.077084 55.780418 31347 1455734.250000 6209448.000000 1999 10 2.633000 2.662000 2.690000 2.741000 2.801000 2.973000 3.004000 3.092000 3.160000 3.290000 3.455000
24301 -111.480415 43.005417 11824 -12409943.000000 4787341.000000 2000 1 27.879999 34.770000 38.150002 40.099998 44.000000 49.799999 51.395000 57.683998 65.896004 75.694000 80.830002
22641 -119.336250 36.830418 9997 -13284451.000000 4099943.250000 2000 3 15.476000 19.181000 29.358999 40.995998 45.268002 51.867001 57.412998 68.286003 80.247002 119.126999 260.466003
31357 -117.481247 50.113750 5602 -13077953.000000 5578637.000000 2000 4 1.990000 2.170000 2.400000 2.495000 2.525000 2.575000 2.620000 2.730000 2.900000 5.590000 11.600000
1621 -116.267082 58.450417 4184 -12942792.000000 6506670.500000 2000 6 13.200000 16.400000 23.400000 34.900002 55.650002 94.500000 161.500000 179.000000 190.500000 197.000000 199.000000
31261 -116.618752 49.092083 6407 -12981940.000000 5464905.500000 2000 7 53.133999 54.272999 59.129002 61.792999 66.816002 69.754997 74.397003 78.750000 87.440002 95.515999 103.241997
5356 6.971250 46.319584 32253 776036.000000 5156272.500000 2000 7 0.680000 0.725000 0.736000 0.765000 0.793000 0.878000 1.011000 1.320000 1.639000 2.203000 2.860000
12631 -84.716248 38.995419 14854 -9430570.000000 4340950.000000 2000 8 38.000000 40.939999 43.160000 46.900002 50.470001 52.000000 58.200001 59.119999 63.680000 71.580002 82.099998
30756 -121.029587 50.135418 1605 -13472952.000000 5581049.000000 2000 9 0.000000 0.001000 0.001000 0.001000 0.002000 0.003000 0.004000 0.005000 0.007000 0.022000 0.042000
16985 -99.254585 40.666248 13984 -11048970.000000 4526946.000000 2001 2 3.834000 5.492000 7.185000 11.238000 13.261000 15.358000 23.545000 35.465000 63.327000 138.328995 1716.897949
24317 -112.016251 43.251251 11745 -12469592.000000 4814707.500000 2001 2 65.500000 72.292999 73.801003 74.894997 80.009003 85.805000 91.549004 109.876999 132.990997 183.720001 195.649994
18274 -105.229584 35.887085 10273 -11714104.000000 3994932.000000 2001 3 17.600000 17.900000 18.200001 18.780001 19.719999 20.299999 22.809999 24.440001 25.299999 26.700001 31.100000
33035 -44.240417 -14.696250 27546 -4924820.500000 -1635979.000000 2001 3 0.000000 0.000000 0.000000 0.000000 0.000000 0.002000 0.002000 0.004000 0.013000 0.078000 0.566000
37913 147.368744 -37.737083 39716 16405014.000000 -4200873.000000 2001 3 13.400000 13.460000 13.570000 13.680000 13.800000 13.900000 14.100000 14.220000 14.430000 14.600000 14.800000
25442 -135.332916 59.296249 743 -15065191.000000 6600828.500000 2001 4 1.140000 1.210000 1.270000 1.350000 1.550000 1.740000 1.935000 2.195000 2.560000 3.300000 5.230000
7681 171.017090 -42.954582 40189 19037536.000000 -4781682.000000 2001 4 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
24678 -114.246246 44.683750 12207 -12717834.000000 4974172.500000 2001 5 12.232000 24.917999 30.006001 44.910000 50.688000 54.771000 79.369003 94.327003 157.365997 290.696014 375.246002
14566 -96.917084 46.891251 13114 -10788760.000000 5219910.000000 2001 6 0.000000 0.000000 0.000000 0.000000 0.000000 0.001000 0.001000 0.001000 0.002000 0.004000 0.009000
21819 -116.200417 40.803749 7919 -12935371.000000 4542252.500000 2001 6 6.251000 6.361000 6.693000 6.693000 6.693000 6.693000 6.693000 6.916000 7.140000 7.480000 8.053000
29060 -106.290413 50.980415 5175 -11832195.000000 5675114.000000 2001 6 3.002000 3.101000 3.341000 3.752000 4.148000 4.517000 4.672000 5.097000 5.267000 5.479000 5.635000
15609 -112.293747 45.842083 7418 -12500483.000000 5103117.500000 2001 9 0.412000 0.494000 0.544000 0.578000 0.622000 0.654000 0.706000 0.778000 1.093000 1.537000 3.283000
23771 -121.742920 48.539585 2046 -13552360.000000 5403402.000000 2001 10 1.737000 1.737000 1.925000 2.125000 2.318000 3.614000 4.593000 5.729000 7.031000 8.013000 8.815000
2163 -99.967918 51.450417 12451 -11128378.000000 5727434.000000 2001 11 0.035000 0.057000 0.060000 0.064000 0.066000 0.070000 0.074000 0.079000 0.082000 0.085000 0.090000
15247 -92.908752 41.218750 13687 -10342555.000000 4588450.500000 2002 1 0.001000 0.004000 0.005000 0.009000 0.012000 0.021000 0.025000 0.030000 0.032000 0.040000 0.092000
22923 -121.892082 40.669582 2868 -13568965.000000 4527317.000000 2002 1 12.101000 13.622000 15.749000 19.677999 21.872999 24.993999 25.899000 34.062000 37.401001 42.721001 77.666000
15557 -89.019585 37.892082 15463 -9909615.000000 4218127.500000 2002 2 0.019000 0.037000 0.049000 0.057000 0.066000 0.078000 0.113000 0.205000 0.357000 0.754000 1.404000
10089 -78.877083 36.530418 23911 -8780557.000000 4066547.500000 2002 3 0.252000 0.270000 0.311000 0.311000 0.365000 0.396000 0.428000 0.453000 0.518000 0.549000 1.076000
27044 -81.745415 43.217918 20117 -9099858.000000 4810996.500000 2002 3 0.244000 0.272000 0.282000 0.302000 0.365000 0.382000 0.461000 0.503000 0.535000 0.677000 3.483000
20237 -107.674583 38.032082 9471 -11986280.000000 4233712.000000 2002 5 4.131000 4.336000 4.440000 4.518000 4.602000 4.726000 4.845000 5.014000 5.309000 5.715000 6.103000
9468 -78.264580 40.216251 22908 -8712373.000000 4476852.500000 2002 6 0.630000 0.710000 0.770000 0.795000 0.835000 0.860000 0.900000 0.930000 0.990000 1.150000 1.900000
9199 -75.436249 39.977085 23014 -8397525.000000 4450229.000000 2002 9 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
35956 -71.693748 -36.052917 26549 -7980911.500000 -4013392.500000 2002 10 71.599998 73.360001 74.959999 78.300003 80.550003 83.900002 85.620003 87.339996 92.489998 95.339996 98.500000
34972 -54.650417 -16.479584 29751 -6083656.500000 -1834498.875000 2003 2 17.000000 17.459999 18.129999 18.400000 18.910000 19.900000 20.459999 20.920000 21.459999 21.870001 22.200001
6 -76.579582 3.049583 25936 -8524800.000000 339478.062500 2003 2 0.064000 0.075000 0.084000 0.103000 0.133000 0.162000 0.192000 0.288000 0.484000 0.550000 1.480000
320 -53.547916 -16.077917 29288 -5960927.000000 -1789785.500000 2003 5 0.010000 0.012000 0.015000 0.019000 0.021000 0.023000 0.024000 0.027000 0.039000 0.055000 0.185000
29365 -100.712914 49.127918 6359 -11211310.000000 5468895.000000 2003 7 77.199997 87.480003 96.519997 103.199997 110.900002 116.000000 120.500000 144.800003 174.000000 207.399994 220.000000
39581 151.110413 -30.625416 37551 16821534.000000 -3409205.750000 2003 7 1.506000 1.691000 2.444000 3.483000 4.641000 6.230000 9.353000 15.999000 25.910000 32.394001 48.987999
31384 -117.446251 49.697083 5884 -13074057.000000 5532254.000000 2003 10 0.181000 0.244000 0.256000 0.263000 0.271000 0.277000 0.279000 0.298000 0.318000 0.334000 0.416000
15999 -107.540413 44.292915 9519 -11971344.000000 4930665.000000 2004 2 0.286000 0.299000 0.311000 0.338000 0.454000 0.636000 0.711000 0.835000 0.901000 1.140000 1.425000
34406 -47.450417 -23.522917 28802 -5282156.000000 -2618559.000000 2004 2 0.864000 1.012000 1.113000 1.195000 1.348000 1.574000 1.676000 1.906000 2.144000 4.429000 11.978000
16262 -101.252083 46.851250 7119 -11271330.000000 5215457.500000 2004 4 12.635000 15.306000 15.850000 16.049999 16.594000 16.954000 17.274000 17.591999 20.670000 27.104000 35.150002
11482 -85.994583 31.844584 18599 -9572873.000000 3544922.750000 2004 7 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
29001 -106.646248 52.138748 4884 -11871806.000000 5804059.000000 2004 7 1.362000 1.467000 1.581000 1.768000 1.838000 1.860000 1.894000 2.115000 2.467000 2.689000 3.681000
30370 -127.395416 50.101250 1615 -14181593.000000 5577245.500000 2004 10 6.768000 7.759000 8.925000 9.679000 10.384000 11.355000 12.777000 15.574000 20.469999 26.465000 40.209999
12341 -80.587914 38.164585 15323 -8971005.000000 4248462.000000 2005 2 0.158000 0.166000 0.184000 0.197000 0.212000 0.238000 0.271000 0.311000 0.358000 0.390000 0.501000
12558 -84.055420 38.247917 15262 -9357007.000000 4257738.500000 2005 5 1.740000 1.852000 1.964000 2.174000 2.219000 2.360000 2.431000 2.522000 2.700000 2.734000 3.400000
17574 -90.510414 37.890415 15464 -10075573.000000 4217941.500000 2005 5 0.038000 0.040000 0.043000 0.048000 0.064000 0.077000 0.092000 0.108000 0.117000 0.133000 0.151000
18423 -91.915413 34.737083 17181 -10231977.000000 3866914.500000 2005 6 0.725000 0.829000 0.916000 1.030000 1.115000 1.170000 1.315000 1.440000 1.590000 1.995000 3.020000
6349 -1.341250 10.342916 31026 -149307.265625 1151368.250000 2005 6 1.640000 1.875000 2.105000 2.400000 2.660000 2.970000 4.130000 5.935000 7.255000 10.790000 37.500000
11996 -78.945419 40.562916 22756 -8788164.000000 4515443.000000 2005 8 0.464000 0.485000 0.526000 0.550000 0.607000 0.623000 0.691000 0.743000 0.808000 0.907000 0.960000
35367 -49.448750 -27.598749 29533 -5504609.500000 -3072278.750000 2005 9 19.992001 20.600000 21.577000 22.597000 23.149000 24.083000 25.400000 28.062000 32.988998 49.838001 74.473000
4828 40.769585 39.949585 34274 4538449.500000 4447167.500000 2005 9 0.006000 0.006000 0.006000 0.006000 0.007000 0.007000 0.008000 0.008000 0.015000 0.039000 0.150000
32894 -44.432083 -19.981251 27849 -4946157.000000 -2224302.750000 2005 12 4.729000 4.927000 5.287000 5.454000 5.604000 5.862000 6.091000 6.173000 6.261000 6.502000 7.334000
24085 -117.404587 47.785416 6869 -13069419.000000 5319448.000000 2006 1 4.660000 4.902000 5.102000 5.198000 5.293000 5.510000 5.822000 6.226000 6.623000 7.516000 8.620000
17745 -90.827080 37.450417 15654 -10110824.000000 4168961.250000 2006 2 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
16661 -106.519585 41.371250 7732 -11857706.000000 4605426.500000 2006 3 0.859000 0.879000 0.918000 0.940000 0.998000 1.027000 1.044000 1.075000 1.135000 1.513000 2.379000
6160 -10.212083 8.003750 31072 -1136803.875000 890973.375000 2006 4 0.702000 0.711000 0.741000 0.775000 0.794000 0.833000 0.935000 1.250000 1.560000 1.770000 3.080000
21552 -116.314583 38.573750 9277 -12948080.000000 4294010.000000 2006 5 0.483000 0.528000 0.551000 0.569000 0.591000 0.612000 0.636000 0.664000 0.700000 0.732000 0.859000
34298 -47.325417 -21.927084 28348 -5268241.500000 -2440911.750000 2006 6 2.653000 3.129000 3.610000 4.035000 4.446000 5.380000 6.598000 7.065000 8.184000 14.456000 50.403999
13172 -86.988747 36.642082 15994 -9683543.000000 4078978.000000 2006 8 0.011000 0.013000 0.015000 0.019000 0.020000 0.025000 0.033000 0.040000 0.044000 0.048000 0.051000
6130 38.697918 -6.687917 33474 4307832.500000 -744495.500000 2006 8 0.194000 0.224000 0.244000 0.256000 0.287000 0.309000 0.320000 0.329000 0.376000 0.392000 0.603000
13905 -85.956253 43.015415 20279 -9568606.000000 4788454.000000 2006 9 0.015000 0.016000 0.019000 0.021000 0.021000 0.025000 0.027000 0.042000 0.065000 0.101000 0.167000
15771 -109.377914 46.407082 7248 -12175894.000000 5166012.500000 2006 11 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.570000 4.010000 7.181000 8.050000
7167 151.215424 -31.915417 37720 16833224.000000 -3552808.000000 2006 11 0.008000 0.009000 0.009000 0.011000 0.012000 0.013000 0.014000 0.014000 0.016000 0.017000 0.028000
24561 -116.683746 43.700417 11454 -12989175.000000 4864708.000000 2006 12 1.402000 1.622000 1.679000 1.825000 2.340000 2.817000 7.221000 16.756001 19.561001 33.408001 40.069000
19696 -106.744583 35.662083 10351 -11882753.000000 3969885.000000 2007 1 12.460000 13.674000 16.388000 20.070000 20.419001 22.969999 24.521999 26.190001 29.667999 32.330002 35.320000
23758 -121.410416 48.064583 2138 -13515346.000000 5350525.000000 2007 2 15.720000 16.365000 16.975000 20.023001 21.882999 25.934999 30.978001 53.049000 73.600998 101.667999 116.949997
1050 -97.058746 37.056252 15825 -10804530.000000 4125083.000000 2007 4 0.784000 0.818000 0.855000 0.882000 0.933000 1.000000 1.080000 1.140000 1.264000 1.368000 1.455000
37260 147.571243 -42.246250 38696 16427556.000000 -4702831.000000 2007 5 14299.984375 15766.794922 16698.417969 16808.851562 17007.070312 17216.615234 17485.623047 17794.277344 18009.484375 18275.662109 18490.871094
7733 138.585419 35.196251 35651 15427258.000000 3918028.750000 2007 6 122.000000 127.000000 146.000000 163.500000 175.000000 190.500000 201.500000 213.500000 243.000000 300.000000 330.000000
22907 -122.047081 41.227917 2785 -13586219.000000 4589470.500000 2007 7 62.000000 67.000000 70.000000 74.000000 76.000000 83.000000 97.599998 106.199997 123.300003 234.199997 490.000000
26322 -74.334587 42.080418 25080 -8274888.500000 4684370.500000 2007 7 24.798000 25.250000 25.597000 25.874001 26.023001 26.261000 26.554001 27.068001 29.667000 30.443001 34.827000
35308 -48.091251 -24.862083 29082 -5353493.500000 -2767634.500000 2007 9 9.628000 9.783000 10.293000 10.605000 10.690000 10.902000 11.242000 11.822000 12.360000 13.210000 15.376000
11569 -85.053749 33.997917 17574 -9468140.000000 3784630.750000 2007 10 0.022000 0.023000 0.029000 0.079000 0.101000 0.104000 0.108000 0.114000 0.126000 0.149000 0.311000
4582 -2.343750 53.438751 30596 -260905.062500 5948774.500000 2007 10 0.000000 0.000000 0.000000 0.000000 0.000000 0.001000 0.001000 0.001000 0.002000 0.002000 0.002000
19201 -99.031250 32.584583 18347 -11024108.000000 3627299.250000 2007 12 92.900002 96.680000 153.699997 156.000000 157.000000 158.000000 161.100006 162.000000 163.000000 164.000000 164.000000
38237 145.264587 -37.701248 39683 16170780.000000 -4196883.500000 2007 12 44.400002 45.299999 50.470001 51.080002 62.889999 63.599998 74.440002 74.940002 76.230003 77.699997 81.000000
17488 -93.387085 38.244583 15264 -10395803.000000 4257367.500000 2008 1 1.531000 1.628000 1.745000 1.874000 1.946000 2.112000 2.168000 2.261000 2.865000 6.346000 9.853000
22335 -119.959587 35.057083 10490 -13353840.000000 3902536.750000 2008 2 58.125000 58.966000 60.910999 62.528999 63.298000 64.930000 67.351997 69.268997 71.022003 73.671997 76.343002
1569 -122.442917 52.528751 1256 -13630283.000000 5847474.000000 2008 5 0.101000 0.131000 0.151000 0.194000 0.221000 0.340000 0.400000 0.699000 1.477000 2.276000 2.526000
35245 -48.999584 -24.654583 29040 -5454609.000000 -2744535.500000 2008 6 0.980000 1.102000 1.369000 1.454000 1.608000 1.774000 2.083000 2.683000 2.959000 3.341000 12.063000
9873 -77.372917 38.522915 23602 -8613114.000000 4288351.500000 2008 6 0.249000 0.252000 0.252000 0.252000 0.252000 0.252000 0.252000 0.252000 0.252000 0.252000 0.252000
1350 -82.714584 29.848749 19405 -9207745.000000 3322747.500000 2008 7 20.600000 20.760000 20.969999 21.180000 21.389999 21.600000 21.799999 22.000000 22.230000 22.540001 22.799999
17844 -104.866249 38.627918 9258 -11673657.000000 4300040.000000 2008 7 0.605000 0.662000 0.720000 0.756000 0.798000 0.847000 0.915000 0.952000 0.982000 1.066000 1.226000
2430 -79.776253 43.500416 24417 -8880652.000000 4842444.000000 2008 7 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001000 0.012000 0.024000 0.043000 0.064000
6374 29.044584 -10.484583 33556 3233228.250000 -1167138.375000 2008 9 0.202000 0.203000 0.204000 0.204000 0.205000 0.206000 0.207000 0.500000 0.500000 0.500000 0.500000
30950 -122.913750 49.248749 1836 -13682696.000000 5482345.500000 2008 10 0.366000 0.380000 0.391000 0.399000 0.413000 0.480000 0.505000 0.578000 0.693000 0.896000 0.984000
27629 -73.846252 45.173752 22222 -8220527.000000 5028719.000000 2008 11 14.498000 16.438000 16.919001 17.952999 20.868999 23.687000 26.943001 28.882999 29.874001 32.280998 43.608002
37311 152.967087 -28.504583 37182 17028218.000000 -3173115.750000 2008 12 0.026000 0.030000 0.052000 0.056000 0.059000 0.063000 0.065000 0.081000 0.091000 0.125000 1.087000
36672 148.447922 -21.192917 36502 16525147.000000 -2359184.750000 2009 1 0.070000 0.070000 0.071000 0.072000 0.073000 0.074000 0.075000 0.078000 0.084000 0.088000 0.104000
27535 -75.021248 45.883751 21933 -8351327.000000 5107756.000000 2009 2 0.039000 0.044000 0.069000 0.149000 0.173000 0.197000 0.211000 0.216000 0.222000 0.230000 0.260000
21081 -110.487915 32.446251 11374 -12299458.000000 3611900.250000 2009 3 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
25937 -156.738754 21.157917 408 -17448078.000000 2355288.500000 2009 8 0.169000 0.177000 0.186000 0.191000 0.198000 0.212000 0.218000 0.254000 0.268000 0.468000 0.603000
38130 145.686249 -38.127083 39971 16217719.000000 -4244287.500000 2009 8 0.146000 0.226000 0.407000 0.472000 0.533000 0.651000 0.898000 1.589000 2.053000 4.066000 7.362000
20672 -110.968750 39.831249 8522 -12352985.000000 4433994.500000 2009 9 0.701000 0.745000 1.003000 1.243000 1.412000 1.630000 1.752000 1.843000 1.990000 2.169000 2.550000
36224 -73.122917 -51.108749 26610 -8140006.000000 -5689400.000000 2009 9 0.259000 0.261000 0.267000 0.272000 0.272000 0.278000 0.282000 0.289000 0.300000 0.418000 0.699000
16207 -104.090416 47.064583 7054 -11587292.000000 5239205.500000 2009 10 1.271000 1.347000 1.376000 1.404000 1.448000 1.544000 1.587000 1.661000 1.750000 1.857000 1.887000
154 -57.679585 -29.831249 29755 -6420862.000000 -3320799.500000 2009 12 0.085000 0.085000 0.085000 0.091000 0.096000 0.096000 0.099000 0.109000 0.113000 0.130000 0.135000
28130 -52.972916 46.847084 26921 -5896918.000000 5214993.500000 2009 12 354.000000 367.500000 385.000000 426.000000 453.500000 483.500000 508.500000 525.500000 555.500000 603.000000 637.000000
35883 -70.810417 -34.997917 26334 -7882579.500000 -3895950.250000 2010 3 3.002000 3.138000 3.755000 4.298000 5.332000 7.051000 12.748000 16.503000 20.371000 40.493000 49.271000
23442 -123.332085 46.628750 2462 -13729265.000000 5190688.500000 2010 6 3.874000 3.874000 3.874000 3.908000 3.942000 4.010000 4.010000 4.010000 4.079000 4.079000 4.079000
