IDs Xsnap Ysnap IDr Xcoord Ycoord YYYY MM ppt0 ppt1 ppt2 ppt3 tmin0 tmin1 tmin2 tmin3 soil0 soil1 soil2 soil3 SNDPPT SLTPPT CLYPPT AWCtS WWP sand silt clay GRWLw GRWLr GRWLl GRWLd GRWLc channel_curv_cel channel_dist_dw_seg channel_dist_up_cel channel_dist_up_seg channel_elv_dw_cel channel_elv_dw_seg channel_elv_up_cel channel_elv_up_seg channel_grad_dw_seg channel_grad_up_cel channel_grad_up_seg outlet_diff_dw_scatch outlet_dist_dw_scatch stream_diff_up_farth stream_diff_up_near stream_dist_up_farth stream_dist_up_near order_hack order_horton order_shreve order_strahler order_topo slope_curv_max_dw_cel slope_curv_min_dw_cel slope_elv_dw_cel slope_grad_dw_cel elev aspect-cosine aspect-sine convergence dev-magnitude dev-scale dx dxx dxy dy dyy eastness elev-stdev northness pcurv rough-magnitude roughness rough-scale slope tcurv tpi tri vrm accumulation cti spi sti
13584 -91.9346 47.5671 13036 -10234111.0000 5295143.5000 2011 1 1406 2399 1995 3872 17759 20622 25380 28985 3739 3739 3739 3739 2856.0000 1281.0000 557.0000 1776.0000 742.0000 26277.0000 14939.0000 5682.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 63.0000 63.0000 125.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 77.0000 4.0000 15240.0000 112.0000 2.0000 6.0000 145.0000 5.0000 4015.0000 27331.0000 0.0000 0.0000 0.0000 470.9000 0.2112 0.8024 27.6836 1.3985 3997.0000 0.0128 -0.0000 0.0000 0.0040 -0.0002 0.0128 1.4200 0.0040 -0.0000 1.5557 4.2650 916.0000 0.9220 -0.0002 -0.7898 1.5874 0.0001 46.8973 1214135424.0000 1127.0000 85754.0000
24700 -115.0146 44.7212 12088 -12803364.0000 4978346.5000 2011 1 -29713 21987 -4118 23652 23888 29568 32498 28673 10331 10331 10331 10331 159587.0000 76639.0000 33993.0000 106488.0000 46004.0000 1277094.0000 966805.0000 459726.0000 1.0000 1.0000 1.0000 1.0000 1.0000 4320.0000 93.0000 93.0000 93.0000 1.0000 0.0000 0.0000 0.0000 0.0000 0.0000 8639.0000 0.0000 0.0000 1012.0000 14.0000 120032.0000 114.0000 3.0000 8.0000 6450.0000 7.0000 4178.0000 69132.0000 4313.0000 0.0000 0.0000 1341.5000 -0.4417 0.8898 43.6902 -2.6938 451.0000 0.0799 -0.0030 0.0002 -0.0366 -0.0003 0.0789 10.8249 -0.0364 -0.0024 22.9922 33.2249 55.0000 5.0471 -0.0007 -12.0735 13.4341 0.0154 2703.5200 1463050240.0000 320872.0000 3463755.0000
31485 -119.3329 49.9321 5693 -13284079.0000 5558414.0000 2011 1 2542 2249 2107 1275 17577 17913 18399 20946 2022 2022 2021 2000 1831.0000 1265.0000 349.0000 1374.0000 614.0000 17431.0000 13038.0000 3971.0000 1.0000 1.0000 1.0000 1.0000 1.0000 149570.0000 1557.0000 60.0000 469.0000 10.0000 126.0000 8.0000 31.0000 83174.0000 140397.0000 78413.0000 126.0000 1464.0000 997.0000 24.0000 14542.0000 110.0000 6.0000 4.0000 79.0000 4.0000 3623.0000 88054.0000 9465.0000 8.0000 150136.0000 604.4000 0.5820 -0.7851 17.1669 -1.5103 874.0000 -0.0765 -0.0014 -0.0012 0.0526 -0.0018 -0.0761 11.7541 0.0524 -0.0004 16.6231 38.6927 2224.0000 5.5186 -0.0027 -11.8237 14.4277 0.0075 34.4364 963743872.0000 7703.0000 1378518.0000
37505 150.0154 -32.1154 37748 16699639.0000 -3575072.0000 2011 1 25322 -31591 27439 -16240 21794 9847 -4835 -23144 9662 16597 19352 17111 25280.0000 12714.0000 24479.0000 26273.0000 15044.0000 241389.0000 138316.0000 244971.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 985.0000 79.0000 79.0000 0.0000 2.0000 0.0000 0.0000 1929.0000 0.0000 0.0000 2.0000 863.0000 892.0000 0.0000 65425.0000 121.0000 2.0000 6.0000 1621.0000 6.0000 1076.0000 0.0000 0.0000 0.0000 0.0000 312.0000 -0.0019 -0.4668 11.8787 -2.1881 55.0000 -0.0276 -0.0000 -0.0001 -0.0068 -0.0010 -0.0276 5.3745 -0.0068 -0.0008 5.9695 16.6731 532.0000 3.2000 -0.0002 -3.7486 5.0475 0.0018 624.6462 1407460992.0000 29498.0000 581561.0000
5094 6.1496 49.5863 31765 684568.5000 5519916.0000 2011 1 26373 -23981 -32745 15723 -12608 -25042 -2837 2628 25059 25059 25059 20787 8267.0000 13951.0000 8456.0000 12169.0000 6897.0000 59541.0000 149202.0000 97871.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 452.0000 111.0000 111.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 342.0000 131.0000 11.0000 37526.0000 60.0000 4.0000 6.0000 880.0000 6.0000 2426.0000 122670.0000 0.0000 0.0000 0.0000 260.5000 -0.3974 -0.5714 36.9247 -1.8270 7.0000 -0.0402 -0.0005 0.0006 -0.0164 -0.0009 -0.0401 7.0184 -0.0164 -0.0007 4.6457 21.6264 961.0000 3.6523 -0.0007 -5.2795 8.5755 0.0027 306.5993 1255316224.0000 32917.0000 1272831.0000
31747 -136.0379 65.8913 597 -15143672.0000 7334980.5000 2011 2 20166 -10411 -13120 -18573 19233 -30990 -20824 26419 -12643 -12643 -12643 -12643 1147500.0000 982918.0000 399420.0000 1226221.0000 579902.0000 9771354.0000 11076050.0000 4451454.0000 388968.0000 388968.0000 1.0000 1.0000 1.0000 0.0000 152.0000 38.0000 429.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 114.0000 1584.0000 2.0000 381094.0000 176.0000 2.0000 9.0000 61185.0000 9.0000 1757.0000 0.0000 0.0000 0.0000 0.0000 298.9000 0.0721 0.9482 29.6475 -1.5926 7.0000 0.0208 0.0000 -0.0001 0.0006 -0.0000 0.0208 2.1040 0.0006 -0.0000 9.6345 6.8688 1996.0000 1.2900 0.0000 -0.0207 1.8493 0.0005 25300.1934 1902979968.0000 323247.0000 466602.0000
3291 -6.0588 43.4321 30874 -674457.0000 4834837.5000 2011 2 18261 -31938 -12432 1646 -16942 -1262 -31076 -20032 -3845 -3845 -3845 2898 113380.0000 97531.0000 76916.0000 121866.0000 65102.0000 1054908.0000 1019726.0000 803366.0000 24036.0000 24036.0000 1.0000 1.0000 1.0000 0.0000 317.0000 115.0000 775.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 250.0000 1825.0000 8.0000 118308.0000 67.0000 1.0000 8.0000 7274.0000 7.0000 78.0000 201456.0000 0.0000 0.0000 0.0000 26.5000 -0.9067 -0.4188 0.4147 -1.5163 106.0000 -0.0751 -0.0002 -0.0009 -0.1619 -0.0017 -0.0730 17.4596 -0.1575 -0.0021 13.2866 54.0202 31.0000 10.0538 0.0002 -7.3788 15.8391 0.0072 2877.9080 1354777216.0000 1079681.0000 15856945.0000
4885 8.1112 58.3829 31302 902940.1875 6499156.5000 2011 4 16010 20751 -28407 -24708 -7581 -24361 29421 32308 13914 13914 13914 13914 17581.0000 9008.0000 3141.0000 12763.0000 5077.0000 169566.0000 90308.0000 37286.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 390.0000 49.0000 154.0000 0.0000 1.0000 0.0000 0.0000 2051.0000 0.0000 0.0000 1.0000 341.0000 325.0000 10.0000 40254.0000 49.0000 2.0000 6.0000 857.0000 6.0000 92.0000 132407.0000 0.0000 0.0000 0.0000 191.3000 0.6312 0.3112 19.7443 -1.1199 46.0000 0.0045 0.0000 0.0001 0.0122 -0.0002 0.0045 2.6597 0.0122 -0.0002 6.2268 8.6856 181.0000 0.9365 0.0001 -0.5557 2.5447 0.0007 297.1421 1276295680.0000 25004.0000 915706.0000
7246 149.3496 -35.6138 38534 16625519.0000 -3964504.5000 2011 4 17758 -10417 -16490 32734 30142 -7040 8728 9974 12197 16383 13695 16870 31215.0000 9586.0000 15589.0000 24266.0000 11554.0000 329131.0000 104260.0000 130734.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 940.0000 119.0000 119.0000 0.0000 1.0000 0.0000 0.0000 4150.0000 0.0000 0.0000 1.0000 820.0000 640.0000 6.0000 62009.0000 92.0000 4.0000 7.0000 1468.0000 6.0000 4967.0000 51653.0000 0.0000 0.0000 0.0000 785.3000 0.2047 -0.4151 43.6544 -1.7135 19.0000 -0.0041 -0.0008 0.0001 -0.0018 -0.0008 -0.0041 5.8760 -0.0017 -0.0009 8.3376 17.1826 94.0000 2.0305 -0.0008 -6.2591 6.7168 0.0037 564.1038 1386569088.0000 29710.0000 643416.0000
1150 -83.7129 41.5004 13535 -9318879.0000 4619805.0000 2011 5 -21515 2510 6583 -21480 -14492 14348 -16406 28359 -32579 -32579 -32579 22810 471264.0000 618768.0000 541226.0000 635737.0000 382622.0000 3635025.0000 6681928.0000 5993288.0000 418339.0000 418339.0000 1.0000 1.0000 1.0000 0.0000 93.0000 93.0000 301.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1329.0000 0.0000 0.0000 188.0000 1.0000 370676.0000 162.0000 2.0000 10.0000 48123.0000 9.0000 2502.0000 0.0000 0.0000 0.0000 0.0000 182.8000 0.1796 -0.7091 51.9475 -3.1009 49.0000 -0.0071 -0.0004 -0.0000 0.0026 -0.0000 -0.0071 1.5209 0.0026 -0.0004 2.1427 4.0120 3997.0000 0.8003 -0.0000 -1.5303 1.6668 0.0002 16309.8105 1794311424.0000 412822.0000 952869.0000
18201 -94.1821 36.6171 16009 -10484302.0000 4076195.2500 2011 5 3929 1134 26359 31371 1531 -11471 -29514 8416 -2528 -2528 -15548 -13440 6295.0000 17278.0000 13172.0000 14799.0000 9259.0000 46858.0000 176331.0000 144188.0000 1.0000 1.0000 1.0000 1.0000 1.0000 3104.0000 193.0000 75.0000 193.0000 1.0000 0.0000 0.0000 1.0000 517.0000 0.0000 5690.0000 0.0000 75.0000 213.0000 2.0000 50101.0000 75.0000 4.0000 7.0000 1125.0000 6.0000 4284.0000 49224.0000 3529.0000 0.0000 0.0000 300.7000 0.6378 0.3618 14.4990 -2.1407 64.0000 0.0134 -0.0002 -0.0002 0.0163 -0.0004 0.0134 3.0776 0.0163 -0.0006 4.9575 10.5486 13.0000 1.3240 -0.0000 -2.1844 3.0696 0.0007 367.3611 1561946496.0000 1861.0000 25721.0000
15986 -108.7571 44.0004 10510 -12106783.0000 4898104.0000 2011 6 9731 -27914 7896 4928 21992 11420 1038 -4741 2169 4465 2765 1011 11907.0000 7772.0000 5228.0000 9759.0000 5048.0000 110272.0000 80427.0000 58246.0000 1.0000 1.0000 1.0000 1.0000 1.0000 14011.0000 610.0000 114.0000 295.0000 1.0000 6.0000 2.0000 3.0000 9673.0000 15762.0000 11517.0000 6.0000 496.0000 1444.0000 6.0000 43925.0000 114.0000 3.0000 6.0000 665.0000 5.0000 13808.0000 19007.0000 -2939.0000 2.0000 16322.0000 1746.6000 -0.6645 0.4286 42.4523 -1.3432 34.0000 0.0042 -0.0005 -0.0002 -0.0134 -0.0002 0.0042 2.6586 -0.0134 -0.0002 8.4217 9.0062 1027.0000 1.0436 -0.0005 -2.8238 3.2496 0.0012 248.9366 1354044032.0000 7914.0000 240598.0000
27071 -80.2663 43.5604 19038 -8935198.0000 4849123.5000 2011 6 18935 -23377 -31439 23859 1504 -9037 -31210 13562 9254 19201 19201 19201 12459.0000 10402.0000 4888.0000 10775.0000 5206.0000 118537.0000 102730.0000 56194.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 182.0000 67.0000 296.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 67.0000 160.0000 5.0000 40409.0000 67.0000 4.0000 5.0000 872.0000 5.0000 2538.0000 37394.0000 0.0000 0.0000 0.0000 325.2000 0.5746 0.5676 32.8421 -1.2163 16.0000 0.0105 0.0000 -0.0001 0.0135 -0.0002 0.0105 1.7553 0.0135 -0.0001 2.3662 5.7446 3997.0000 1.0590 -0.0000 -0.5782 1.6678 0.0001 277.4504 1380323200.0000 7520.0000 204181.0000
6156 34.9654 -10.5238 33557 3892332.2500 -1171498.5000 2011 7 1699 1 12166 -21440 -11574 -624 8038 19501 -5744 17810 -22553 1376 24482.0000 6442.0000 22954.0000 23236.0000 12133.0000 256746.0000 75246.0000 207175.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 130.0000 130.0000 573.0000 0.0000 0.0000 0.0000 4.0000 0.0000 0.0000 6278.0000 0.0000 0.0000 747.0000 3.0000 48904.0000 91.0000 5.0000 6.0000 1332.0000 6.0000 2565.0000 47102.0000 0.0000 0.0000 0.0000 761.6000 -0.7595 0.1328 21.7415 -1.3406 19.0000 0.0129 -0.0005 0.0003 -0.0290 -0.0003 0.0129 4.2412 -0.0289 -0.0005 6.3836 14.5828 346.0000 2.2470 -0.0003 -3.0135 3.6638 0.0010 539.1427 1450281472.0000 14089.0000 253966.0000
16987 -99.1162 40.6454 13996 -11033570.0000 4524627.0000 2011 8 16013 13651 17620 26355 -679 3651 -5024 -16306 2857 3395 4276 5850 5380.0000 7816.0000 3671.0000 6618.0000 3578.0000 52779.0000 73122.0000 42734.0000 160.0000 160.0000 1.0000 1.0000 1.0000 2676.0000 721.0000 116.0000 490.0000 1.0000 1.0000 0.0000 1.0000 694.0000 0.0000 2041.0000 1.0000 605.0000 57.0000 1.0000 49471.0000 116.0000 3.0000 5.0000 503.0000 5.0000 7599.0000 4081.0000 0.0000 0.0000 0.0000 656.3000 -0.1483 0.9592 11.5774 -0.9955 1.0000 0.0024 -0.0000 0.0000 -0.0005 -0.0000 0.0024 0.2755 -0.0005 -0.0000 1.3868 0.8720 2467.0000 0.1441 -0.0000 -0.2342 0.3222 0.0000 168.6300 1486109952.0000 834.0000 18251.0000
21525 -112.5879 38.4321 9336 -12533229.0000 4278240.0000 2011 8 796 3538 648 2577 32560 32081 29313 27028 664 866 1251 3025 2256.0000 1546.0000 1019.0000 1946.0000 1002.0000 19200.0000 15438.0000 13552.0000 1.0000 1.0000 1.0000 1.0000 1.0000 47150.0000 328.0000 118.0000 308.0000 4.0000 13.0000 7.0000 8.0000 46968.0000 57778.0000 57765.0000 13.0000 210.0000 1310.0000 21.0000 14842.0000 118.0000 4.0000 4.0000 108.0000 4.0000 661.0000 122405.0000 -10969.0000 7.0000 59885.0000 2066.6001 -0.7186 0.0252 29.2218 -1.2979 4.0000 0.0005 -0.0016 0.0016 -0.0792 -0.0019 0.0006 14.7626 -0.0788 -0.0025 9.9943 49.7279 232.0000 6.5597 -0.0010 -13.1921 15.8791 0.0129 48.1866 1038146048.0000 7151.0000 924960.0000
31959 -72.8146 -5.1379 25757 -8105682.5000 -571950.2500 2011 8 22861 -1914 32397 -8668 18856 -9781 8102 20537 9046 -30339 6386 6386 597953.0000 464450.0000 593712.0000 706485.0000 404201.0000 4430540.0000 5604433.0000 6522169.0000 355545.0000 355545.0000 1.0000 1.0000 1.0000 0.0000 315.0000 92.0000 315.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 223.0000 574.0000 1.0000 460951.0000 92.0000 2.0000 10.0000 54502.0000 8.0000 8603.0000 37662.0000 0.0000 0.0000 0.0000 90.0000 -0.5328 -0.1228 -12.7594 -2.1607 592.0000 -0.0079 -0.0003 0.0001 -0.0109 0.0001 -0.0079 1.9105 -0.0109 -0.0000 1.6265 6.1041 3997.0000 0.9490 -0.0001 -0.6778 2.1917 0.0001 16556.6562 1780944256.0000 488862.0000 1171299.0000
11 -75.8796 4.4138 25698 -8446877.0000 491336.4062 2011 9 9205 2954 -6779 -2006 -32355 29000 20384 -28150 25990 13500 31023 31063 70865.0000 49463.0000 47547.0000 84252.0000 44018.0000 528197.0000 554601.0000 595669.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 669.0000 131.0000 131.0000 0.0000 0.0000 0.0000 0.0000 2242.0000 0.0000 0.0000 0.0000 577.0000 3641.0000 10.0000 86436.0000 92.0000 3.0000 8.0000 3962.0000 8.0000 3288.0000 81873.0000 0.0000 0.0000 0.0000 1019.0000 -0.7347 0.6463 14.5949 -1.4257 76.0000 0.0493 -0.0004 0.0004 -0.0655 -0.0008 0.0488 7.9633 -0.0650 -0.0010 16.1673 25.4159 739.0000 4.7281 -0.0002 -4.5735 6.5109 0.0040 1678.3949 1432012800.0000 168424.0000 2301215.0000
9617 -76.7363 39.3104 23346 -8542240.0000 4376015.5000 2011 9 1191 1304 412 340 4221 4334 4460 4289 584 582 144 202 212.0000 211.0000 133.0000 210.0000 118.0000 1870.0000 2259.0000 1420.0000 1.0000 1.0000 1.0000 1.0000 1.0000 6877.0000 117.0000 117.0000 117.0000 0.0000 0.0000 1.0000 0.0000 11096.0000 11096.0000 0.0000 0.0000 0.0000 58.0000 3.0000 4004.0000 93.0000 2.0000 4.0000 17.0000 4.0000 45.0000 8458.0000 -7401.0000 1.0000 11581.0000 103.6000 0.9041 -0.0052 66.6250 -1.7899 16.0000 0.0000 -0.0001 -0.0000 0.0218 -0.0002 0.0000 2.1455 0.0218 -0.0001 3.5949 6.7734 2773.0000 1.3481 -0.0001 -1.0596 2.2055 0.0003 5.5483 997262848.0000 138.0000 38246.0000
27656 -73.7046 46.0312 21889 -8204756.5000 5124175.5000 2011 11 16258 19805 -26597 -25704 5211 -2766 14949 -13421 11959 11959 11959 11959 77079.0000 36629.0000 12539.0000 50321.0000 21229.0000 631959.0000 445231.0000 184778.0000 1.0000 1.0000 1.0000 1.0000 1.0000 443.0000 177.0000 113.0000 290.0000 0.0000 0.0000 0.0000 1.0000 29313.0000 886.0000 1722.0000 0.0000 113.0000 702.0000 2.0000 101923.0000 65.0000 4.0000 7.0000 3254.0000 6.0000 889.0000 26425.0000 -494.0000 0.0000 912.0000 139.9000 0.1533 0.5373 -6.4746 -1.0620 3067.0000 0.0212 0.0002 -0.0001 0.0097 -0.0003 0.0212 4.1115 0.0097 -0.0002 4.0487 13.9535 2881.0000 1.9555 0.0000 -0.5735 3.7398 0.0009 1261.9191 1535314176.0000 32980.0000 356907.0000
34409 -47.5713 -23.6379 28855 -5295607.5000 -2631360.7500 2011 11 -21332 1083 4853 24163 -1318 -1 -7854 -9789 19017 19249 5257 9506 15873.0000 5375.0000 14808.0000 15840.0000 8075.0000 152107.0000 63951.0000 144466.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 461.0000 92.0000 92.0000 0.0000 0.0000 0.0000 0.0000 217.0000 0.0000 0.0000 0.0000 369.0000 587.0000 4.0000 50038.0000 218.0000 5.0000 6.0000 961.0000 6.0000 8649.0000 9498.0000 0.0000 0.0000 0.0000 584.3000 -0.8819 -0.4071 6.7344 -1.2781 7.0000 -0.0089 -0.0004 -0.0001 -0.0157 -0.0001 -0.0089 2.3969 -0.0157 -0.0002 6.3075 7.9219 691.0000 1.0671 -0.0002 -1.8427 2.7344 0.0004 360.5063 1392568960.0000 11286.0000 273477.0000
39101 147.3687 -35.0996 38824 16405014.0000 -3907267.7500 2012 1 16770 -3024 -10250 22154 -29160 -30888 -10992 -8140 7368 27275 19930 -498 1420612.0000 443145.0000 819385.0000 1125877.0000 575572.0000 13902964.0000 4820749.0000 8112044.0000 752045.0000 245536.0000 506540.0000 1.0000 1.0000 0.0000 305.0000 120.0000 359.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 212.0000 1413.0000 4.0000 660590.0000 76.0000 3.0000 10.0000 70387.0000 9.0000 3731.0000 17125.0000 0.0000 0.0000 0.0000 179.3000 0.9414 -0.3319 26.4081 -1.3746 1.0000 -0.0005 -0.0002 0.0000 0.0015 -0.0001 -0.0005 0.5106 0.0015 -0.0001 4.3329 1.4882 2755.0000 0.0900 -0.0001 -0.7889 0.7916 0.0000 26837.0723 1916988672.0000 314113.0000 426229.0000
9300 -75.9437 39.6296 23173 -8454019.0000 4411545.0000 2012 1 4097 7498 5707 7004 -29016 -27057 -24722 -22041 5671 5671 5671 5671 2680.0000 2566.0000 1151.0000 2377.0000 1237.0000 26420.0000 24358.0000 13185.0000 1.0000 1.0000 1.0000 1.0000 1.0000 2992.0000 351.0000 117.0000 234.0000 0.0000 2.0000 1.0000 0.0000 5700.0000 5985.0000 0.0000 2.0000 234.0000 124.0000 13.0000 21957.0000 72.0000 1.0000 6.0000 220.0000 5.0000 15.0000 71501.0000 -3118.0000 1.0000 6236.0000 49.0000 -0.5562 -0.8120 32.4694 -1.3646 7.0000 -0.0402 -0.0004 -0.0004 -0.0243 0.0000 -0.0401 4.9628 -0.0243 -0.0006 3.2036 15.5879 3205.0000 2.7360 0.0002 -1.5718 4.6239 0.0013 63.9625 1065488448.0000 9586.0000 1049271.0000
15952 -108.7979 42.7579 11925 -12111329.0000 4759789.5000 2012 2 8200 6804 9809 7305 -28062 -21450 -29638 -20808 1956 1956 1956 1956 13210.0000 6490.0000 2958.0000 8761.0000 4006.0000 118410.0000 70901.0000 37200.0000 1.0000 1.0000 1.0000 1.0000 1.0000 12006.0000 251.0000 68.0000 251.0000 2.0000 4.0000 0.0000 2.0000 51705.0000 0.0000 40966.0000 4.0000 183.0000 2126.0000 30.0000 40252.0000 115.0000 7.0000 6.0000 477.0000 5.0000 14159.0000 169023.0000 18402.0000 0.0000 0.0000 1871.5000 -0.2295 0.0571 4.9846 -1.1265 7.0000 0.0075 0.0004 0.0003 0.0022 -0.0042 0.0075 18.7343 0.0002 -0.0040 15.6982 49.0547 4.0000 11.1464 0.0004 -14.3416 16.8317 0.0328 226.4961 1219064320.0000 25827.0000 1219494.0000
23469 -123.6496 47.3321 2319 -13764608.0000 5268983.5000 2012 2 -13975 20383 -25452 9606 -21706 -24216 -24794 -22564 31000 31000 31000 31000 9709.0000 6417.0000 2173.0000 9167.0000 4622.0000 97401.0000 63570.0000 22007.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 317.0000 112.0000 409.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 224.0000 1254.0000 23.0000 33931.0000 63.0000 2.0000 6.0000 622.0000 5.0000 253.0000 153678.0000 0.0000 0.0000 0.0000 161.8000 -0.6706 0.0353 -5.3431 -1.2949 1.0000 0.0136 -0.0010 -0.0001 -0.0000 -0.0002 0.0136 3.8040 -0.0000 -0.0003 13.2770 10.7020 151.0000 1.0055 -0.0009 -4.5093 5.2845 0.0018 182.9735 1231382528.0000 14850.0000 719623.0000
19135 -95.4796 29.8713 19394 -10628739.0000 3325252.2500 2012 4 2800 6733 12474 4908 -23808 -25038 -27631 -28624 8997 11982 11982 5134 2022.0000 1817.0000 1556.0000 1823.0000 1162.0000 15878.0000 20796.0000 17274.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 916.0000 81.0000 326.0000 0.0000 0.0000 0.0000 0.0000 218.0000 0.0000 0.0000 0.0000 824.0000 19.0000 3.0000 24654.0000 123.0000 4.0000 5.0000 143.0000 5.0000 197.0000 13379.0000 0.0000 0.0000 0.0000 24.6000 -0.0998 -0.8228 -0.9623 -0.2072 10.0000 -0.0013 0.0000 -0.0000 -0.0005 -0.0000 -0.0013 0.1802 -0.0005 -0.0000 0.7335 0.5712 3400.0000 0.0921 0.0000 -0.0310 0.1944 0.0000 53.9451 1333988224.0000 415.0000 20600.0000
21046 -108.5171 33.8904 10941 -12080066.0000 3772663.7500 2012 4 2524 1871 1713 2631 13346 705 -5133 -7179 832 912 1082 1047 10891.0000 7005.0000 6710.0000 9681.0000 5400.0000 88521.0000 81668.0000 75787.0000 1.0000 1.0000 1.0000 1.0000 1.0000 15681.0000 503.0000 92.0000 426.0000 0.0000 9.0000 3.0000 1.0000 19495.0000 31373.0000 3290.0000 9.0000 382.0000 599.0000 58.0000 30249.0000 241.0000 3.0000 10.0000 572.0000 6.0000 3340.0000 89934.0000 -15654.0000 3.0000 31319.0000 2064.2000 -0.4552 0.5477 36.7666 -1.4282 133.0000 0.0433 -0.0040 0.0010 0.0003 0.0002 0.0431 12.9791 0.0002 -0.0019 9.7280 35.3484 28.0000 3.2836 -0.0019 -14.4454 15.6091 0.0165 245.9652 1230897280.0000 27050.0000 1202469.0000
37084 152.4704 -27.0888 36909 16972928.0000 -3015506.0000 2012 4 28088 -7147 -30414 19211 2218 -28043 -10258 -28780 -23844 2462 -13825 13251 218677.0000 73386.0000 168333.0000 191289.0000 101440.0000 1915373.0000 811257.0000 1878618.0000 1.0000 1.0000 1.0000 1.0000 1.0000 4624.0000 556.0000 124.0000 741.0000 0.0000 1.0000 1.0000 0.0000 1797.0000 8070.0000 135.0000 1.0000 433.0000 895.0000 10.0000 189311.0000 83.0000 1.0000 8.0000 12666.0000 7.0000 533.0000 42134.0000 -4523.0000 1.0000 7760.0000 70.1000 -0.5110 0.4242 30.4717 -1.4294 10.0000 0.0205 -0.0005 -0.0002 -0.0102 -0.0000 0.0205 3.4259 -0.0102 -0.0000 7.1938 10.7538 301.0000 1.7817 -0.0005 -1.8483 3.9604 0.0006 4604.9912 1551193088.0000 384262.0000 2710985.0000
14696 -92.4746 47.9613 12959 -10294224.0000 5339022.0000 2012 5 -22192 23646 -5416 32734 16236 -6638 -25566 -14232 -23189 -25506 -25447 27864 68207.0000 34550.0000 22065.0000 48742.0000 23137.0000 579839.0000 415923.0000 252007.0000 1.0000 1.0000 1.0000 1.0000 1.0000 540.0000 204.0000 93.0000 93.0000 0.0000 0.0000 0.0000 0.0000 26435.0000 0.0000 1079.0000 0.0000 93.0000 136.0000 0.0000 110950.0000 93.0000 3.0000 7.0000 3389.0000 7.0000 3935.0000 5084.0000 539.0000 0.0000 0.0000 412.5000 0.0209 0.9276 25.3150 -1.1079 1.0000 0.0115 -0.0006 -0.0000 0.0001 -0.0000 0.0115 2.0247 0.0001 -0.0006 1.8951 6.3138 457.0000 0.8224 0.0000 -2.2763 2.5526 0.0008 1247.7126 1697509888.0000 5382.0000 34004.0000
29488 -96.7246 50.2229 12543 -10767332.0000 5590789.5000 2012 6 -32484 25445 6624 11985 -17041 -32387 14988 6162 15884 15812 16526 10559 9779.0000 6684.0000 8687.0000 10638.0000 6090.0000 67484.0000 85165.0000 98778.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 220.0000 110.0000 110.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 110.0000 44.0000 1.0000 49638.0000 110.0000 2.0000 6.0000 868.0000 6.0000 2209.0000 7222.0000 0.0000 0.0000 0.0000 222.5000 0.0141 0.7447 51.4633 -1.9495 13.0000 0.0052 -0.0001 -0.0000 0.0003 -0.0000 0.0052 0.5253 0.0003 -0.0000 0.9147 1.5378 3997.0000 0.3382 -0.0000 -0.3352 0.5666 0.0000 251.4189 1424908160.0000 3850.0000 93384.0000
